vx vy vz
9.98929 0.0213015 0
9.96599 0.0361361 0
9.93465 0.0431071 0
9.89442 0.0481534 0
9.84764 0.0528366 0
9.79592 0.057328 0
9.73949 0.0615927 0
9.67819 0.0656648 0
9.61202 0.0696011 0
9.54107 0.0734371 0
9.46538 0.0771912 0
9.38492 0.0808797 0
9.29961 0.0845208 0
9.20936 0.0881334 0
9.11404 0.0917361 0
9.0135 0.0953476 0
8.90758 0.0989878 0
8.79606 0.102678 0
8.67869 0.106442 0
8.55518 0.110304 0
8.42522 0.114293 0
8.28842 0.11844 0
8.14436 0.122777 0
7.99254 0.127341 0
7.83242 0.132172 0
7.66337 0.137312 0
7.48467 0.142805 0
7.29554 0.148695 0
7.0951 0.155025 0
6.88236 0.161829 0
6.65628 0.169129 0
6.41572 0.176926 0
6.15952 0.185186 0
5.88651 0.193824 0
5.5956 0.202685 0
5.28583 0.211513 0
4.95653 0.219936 0
4.60747 0.227439 0
4.23902 0.233353 0
3.85236 0.23686 0
3.44972 0.237024 0
3.03448 0.232872 0
2.61138 0.223515 0
2.18645 0.208318 0
1.76697 0.187111 0
1.36108 0.160396 0
0.977327 0.129511 0
0.623909 0.0966848 0
0.307869 0.0649124 0
0.0337484 0.0378832 0
-0.196662 0.0185636 0
-0.388509 0.0097607 0
-0.549492 0.0120016 0
-0.686662 0.0202101 0
-0.80522 0.0271534 0
-0.908523 0.029033 0
-0.999003 0.0266351 0
-1.07846 0.0229722 0
-1.14829 0.0209431 0
-1.21109 0.0228526 0
-1.27168 0.0293901 0
-1.33646 0.035944 0
-1.40643 0.032677 0
-1.47048 0.0120233 0
-1.50449 -0.0235206 0
-1.48339 -0.0653842 0
-1.4089 -0.105792 0
-1.28029 -0.146706 0
-1.09205 -0.189692 0
-0.845954 -0.232646 0
-0.552096 -0.271642 0
-0.231311 -0.298926 0
0.0894896 -0.301425 0
0.356938 -0.270551 0
0.521479 -0.195036 0
0.534801 -0.0976339 0
0.311594 0.0032911 0
-0.0779872 0.125616 0
-0.617445 0.263638 0
-1.31456 0.393502 0
-2.09927 0.475111 0
-2.89895 0.493897 0
-3.64987 0.458624 0
-4.30581 0.386318 0
-4.83948 0.293232 0
-5.23893 0.192201 0
-5.50014 0.0924574 0
-5.6208 0.000696519 0
-5.601 -0.0799547 0
-5.46915 -0.15144 0
-5.22709 -0.224509 0
-4.86048 -0.304629 0
-4.35288 -0.392871 0
-3.68616 -0.486754 0
-2.85976 -0.576262 0
-1.91527 -0.635091 0
-0.946625 -0.611582 0
-0.0896699 -0.441973 0
0.482573 -0.0972771 0
0.448705 0.191168 0
10.0047 0.00744377 0
10.0197 0.0184338 0
10.0358 0.0260382 0
10.0505 0.032482 0
10.064 0.0387657 0
10.0768 0.0448949 0
10.0887 0.0507907 0
10.0993 0.056545 0
10.1084 0.0622896 0
10.1159 0.0681058 0
10.1217 0.0740365 0
10.1256 0.0801181 0
10.1274 0.0863896 0
10.1271 0.0928904 0
10.1244 0.0996591 0
10.1191 0.106735 0
10.1111 0.114159 0
10.1002 0.121978 0
10.0861 0.130242 0
10.0686 0.139008 0
10.0474 0.148341 0
10.0222 0.158313 0
9.99262 0.169008 0
9.95837 0.180521 0
9.91893 0.192958 0
9.87381 0.206442 0
9.82238 0.221108 0
9.76396 0.237108 0
9.6977 0.254608 0
9.62262 0.273785 0
9.53758 0.29482 0
9.44121 0.317893 0
9.33191 0.343163 0
9.20779 0.370747 0
9.06667 0.400692 0
8.90604 0.432932 0
8.72308 0.467239 0
8.51467 0.503169 0
8.2775 0.539999 0
8.00818 0.576673 0
7.70345 0.611763 0
7.36051 0.643468 0
6.97729 0.669657 0
6.55293 0.687991 0
6.08814 0.696114 0
5.58556 0.691913 0
5.05006 0.673841 0
4.48891 0.641238 0
3.9118 0.594626 0
3.33074 0.535947 0
2.7595 0.468575 0
2.21349 0.397785 0
1.70768 0.329891 0
1.25356 0.270641 0
0.856598 0.223696 0
0.515109 0.189557 0
0.222182 0.165591 0
-0.0306658 0.147567 0
-0.250317 0.131665 0
-0.442721 0.118881 0
-0.612279 0.112959 0
-0.761612 0.112072 0
-0.89004 0.105338 0
-0.993734 0.0788236 0
-1.07236 0.0283988 0
-1.13512 -0.0387729 0
-1.17103 -0.113911 0
-1.16786 -0.195236 0
-1.124 -0.278604 0
-1.04403 -0.35521 0
-0.940754 -0.413046 0
-0.834586 -0.434153 0
-0.754563 -0.391804 0
-0.743706 -0.256419 0
-0.851886 -0.0180798 0
-1.09928 0.2735 0
-1.54281 0.565084 0
-2.18468 0.834278 0
-2.92661 1.03769 0
-3.66999 1.14586 0
-4.32486 1.14546 0
-4.84134 1.05441 0
-5.20831 0.906065 0
-5.44284 0.731898 0
-5.57484 0.552812 0
-5.63521 0.378696 0
-5.64945 0.212116 0
-5.63481 0.0524053 0
-5.59448 -0.103094 0
-5.49351 -0.260848 0
-5.31185 -0.431115 0
-5.03904 -0.62159 0
-4.6587 -0.835155 0
-4.15355 -1.06715 0
-3.51063 -1.29524 0
-2.73392 -1.45913 0
-1.85918 -1.4397 0
-0.975278 -1.08252 0
-0.249977 -0.330212 0
0.306462 0.532982 0
9.99996 0.0056207 0
9.99952 0.0152466 0
9.99776 0.0229351 0
9.99367 0.0297009 0
9.98715 0.0362808 0
9.97855 0.0428178 0
9.9681 0.0493038 0
9.9558 0.0558061 0
9.94167 0.0624193 0
9.92577 0.069203 0
9.90818 0.076187 0
9.88898 0.0833971 0
9.86822 0.0908641 0
9.84597 0.0986222 0
9.82228 0.106707 0
9.79722 0.115159 0
9.77084 0.124022 0
9.74322 0.133346 0
9.71441 0.143192 0
9.68448 0.153626 0
9.65348 0.164729 0
9.6215 0.176591 0
9.58858 0.189322 0
9.55481 0.203045 0
9.52025 0.217907 0
9.48498 0.234078 0
9.44905 0.251752 0
9.41255 0.271157 0
9.37551 0.292552 0
9.33798 0.316229 0
9.29994 0.342517 0
9.26134 0.371773 0
9.22203 0.404375 0
9.18171 0.440709 0
9.13988 0.481144 0
9.09575 0.52599 0
9.04816 0.575454 0
8.99537 0.629562 0
8.935 0.688084 0
8.86386 0.750437 0
8.77782 0.815595 0
8.67175 0.882014 0
8.53958 0.947595 0
8.37448 1.0097 0
8.16918 1.06528 0
7.91648 1.11102 0
7.60991 1.14365 0
7.2445 1.16021 0
6.81757 1.15838 0
6.32962 1.13675 0
5.78506 1.09497 0
5.19286 1.03386 0
4.56685 0.95565 0
3.92533 0.864109 0
3.28954 0.764681 0
2.68105 0.664165 0
2.11837 0.569708 0
1.61368 0.487201 0
1.17126 0.419769 0
0.788961 0.367678 0
0.460887 0.328399 0
0.180679 0.296084 0
-0.0585565 0.260792 0
-0.265245 0.210706 0
-0.447937 0.141143 0
-0.610398 0.0553001 0
-0.749015 -0.044813 0
-0.860813 -0.155274 0
-0.946853 -0.264597 0
-1.01586 -0.355818 0
-1.08707 -0.408303 0
-1.19004 -0.398168 0
-1.35722 -0.293278 0
-1.60842 -0.0546541 0
-1.94512 0.319397 0
-2.37264 0.760496 0
-2.88202 1.16933 0
-3.41864 1.47333 0
-3.90109 1.63027 0
-4.27195 1.6324 0
-4.51903 1.50468 0
-4.67105 1.29552 0
-4.77208 1.05376 0
-4.85819 0.813938 0
-4.9457 0.59244 0
-5.0317 0.390899 0
-5.10121 0.20236 0
-5.13616 0.0161345 0
-5.12354 -0.179011 0
-5.05545 -0.393753 0
-4.92784 -0.632446 0
-4.73681 -0.90105 0
-4.476 -1.20552 0
-4.1363 -1.54611 0
-3.70408 -1.90451 0
-3.15771 -2.2162 0
-2.46955 -2.33106 0
-1.63845 -2.00134 0
-0.754831 -1.01245 0
-0.00449416 0.35193 0
9.99984 0.00577833 0
9.99867 0.0170344 0
9.99603 0.0276136 0
9.99126 0.0376448 0
9.98407 0.0474364 0
