vx vy vz
9.98936 0.021184 0
9.96648 0.0357745 0
9.93596 0.0424796 0
9.89694 0.0472353 0
9.85178 0.0516065 0
9.80208 0.0557684 0
9.74809 0.0596881 0
9.68968 0.0633995 0
9.62686 0.0669594 0
9.55975 0.0704021 0
9.48842 0.0737447 0
9.41286 0.0770015 0
9.33304 0.0801882 0
9.2489 0.0833206 0
9.16038 0.0864134 0
9.06738 0.089481 0
8.96979 0.0925381 0
8.86747 0.0956 0
8.76027 0.0986829 0
8.64801 0.101804 0
8.53046 0.104983 0
8.4074 0.108238 0
8.27854 0.111592 0
8.14359 0.115068 0
8.00217 0.118691 0
7.85391 0.122487 0
7.69835 0.126485 0
7.53501 0.130715 0
7.36332 0.135206 0
7.18267 0.139987 0
6.9924 0.145085 0
6.79176 0.150519 0
6.57996 0.1563 0
6.35618 0.162424 0
6.11956 0.168863 0
5.86924 0.175556 0
5.6044 0.182398 0
5.32433 0.189226 0
5.02849 0.195807 0
4.71659 0.201823 0
4.38873 0.206865 0
4.04552 0.210432 0
3.68817 0.211942 0
3.31868 0.210769 0
2.93989 0.206298 0
2.55555 0.198011 0
2.17033 0.18559 0
1.78966 0.169041 0
1.41954 0.148804 0
1.06619 0.125832 0
0.735548 0.1016 0
0.432725 0.0780143 0
0.161301 0.0572377 0
-0.077394 0.0413149 0
-0.284435 0.0315293 0
-0.46445 0.0283532 0
-0.622124 0.0306256 0
-0.761676 0.0347445 0
-0.886276 0.0371776 0
-0.998087 0.0365567 0
-1.09872 0.0337478 0
-1.18947 0.0305815 0
-1.27174 0.0286981 0
-1.34754 0.0291966 0
-1.41989 0.0319422 0
-1.49167 0.0334672 0
-1.561 0.0260286 0
-1.61692 0.00209265 0
-1.63793 -0.0367258 0
-1.60291 -0.0793586 0
-1.52338 -0.113255 0
-1.41337 -0.138059 0
-1.28867 -0.153149 0
-1.17098 -0.155261 0
-1.08622 -0.134761 0
-1.06578 -0.0822396 0
-1.14412 -0.000453409 0
-1.33607 0.0901705 0
-1.63996 0.176018 0
-2.03486 0.245459 0
-2.48977 0.290415 0
-2.97068 0.30786 0
-3.44564 0.299555 0
-3.88729 0.269648 0
-4.27439 0.223041 0
-4.59171 0.164712 0
-4.82771 0.0996103 0
-4.97192 0.0330583 0
-5.01419 -0.0302658 0
-4.95308 -0.0886446 0
-4.81507 -0.143948 0
-4.58084 -0.204387 0
-4.24342 -0.271155 0
-3.78777 -0.344439 0
-3.19852 -0.421641 0
-2.47313 -0.493949 0
-1.64824 -0.534623 0
-0.81583 -0.484971 0
-0.121825 -0.271657 0
0.288449 0.127328 0
10.0046 0.00723066 0
10.0195 0.0177995 0
10.0356 0.0249786 0
10.0503 0.0309839 0
10.0639 0.0368128 0
10.0767 0.0424688 0
10.0887 0.0478702 0
10.0995 0.0531039 0
10.1089 0.0582968 0
10.1168 0.0635246 0
10.123 0.0688244 0
10.1275 0.0742255 0
10.1302 0.0797595 0
10.1308 0.085457 0
10.1292 0.0913464 0
10.1253 0.0974553 0
10.119 0.103812 0
10.11 0.110448 0
10.0983 0.117394 0
10.0835 0.124688 0
10.0656 0.132369 0
10.0442 0.140483 0
10.0192 0.149078 0
9.99032 0.158212 0
9.95718 0.167947 0
9.91947 0.178356 0
9.87679 0.189517 0
9.82871 0.201521 0
9.77472 0.214465 0
9.71422 0.228457 0
9.64652 0.243614 0
9.57084 0.260058 0
9.48625 0.277913 0
9.39167 0.297301 0
9.28586 0.318327 0
9.16738 0.341073 0
9.03458 0.365574 0
8.8856 0.391797 0
8.71834 0.419614 0
8.5305 0.448767 0
8.31962 0.478835 0
8.08314 0.509194 0
7.81851 0.538994 0
7.52339 0.567139 0
7.19579 0.5923 0
6.83437 0.612957 0
6.43865 0.627476 0
6.00932 0.634241 0
5.54847 0.631814 0
5.05978 0.619132 0
4.54865 0.59571 0
4.02226 0.561824 0
3.48946 0.518641 0
2.96048 0.468259 0
2.44651 0.413797 0
1.95895 0.359266 0
1.50748 0.308733 0
1.09835 0.265375 0
0.733498 0.230703 0
0.410789 0.204226 0
0.125484 0.183915 0
-0.127514 0.167121 0
-0.352834 0.151913 0
-0.554212 0.139031 0
-0.734359 0.129636 0
-0.894499 0.121091 0
-1.03352 0.105146 0
-1.14879 0.0717589 0
-1.24307 0.0202609 0
-1.33062 -0.036828 0
-1.41188 -0.0811635 0
-1.49417 -0.101546 0
-1.59579 -0.0915852 0
-1.73603 -0.0438367 0
-1.92792 0.0438131 0
-2.17676 0.168434 0
-2.4804 0.314635 0
-2.83062 0.456981 0
-3.20829 0.571466 0
-3.58455 0.642446 0
-3.92948 0.665234 0
-4.22105 0.644629 0
-4.44893 0.59078 0
-4.61345 0.514434 0
-4.72206 0.423954 0
-4.78541 0.324418 0
-4.81427 0.218229 0
-4.81786 0.10662 0
-4.80167 -0.00962112 0
-4.75778 -0.131145 0
-4.64292 -0.260526 0
-4.45779 -0.404361 0
-4.19068 -0.565308 0
-3.83309 -0.744629 0
-3.37455 -0.939634 0
-2.80631 -1.13491 0
-2.13076 -1.27531 0
-1.37902 -1.22474 0
-0.632067 -0.782681 0
-0.0338453 0.0582876 0
9.99999 0.00538338 0
9.99973 0.0145424 0
9.99833 0.0217706 0
9.9948 0.0280736 0
9.98901 0.0341788 0
9.9813 0.0402225 0
9.9719 0.0461909 0
9.96081 0.0521456 0
9.94804 0.0581758 0
9.93365 0.0643348 0
9.91771 0.0706463 0
9.9003 0.0771286 0
9.88145 0.0838044 0
9.86123 0.0906983 0
9.83968 0.0978353 0
9.81687 0.105242 0
9.79283 0.112947 0
9.76763 0.120984 0
9.74131 0.12939 0
9.71391 0.138208 0
9.68549 0.147487 0
9.65609 0.157283 0
9.62576 0.167662 0
9.59455 0.178696 0
9.56249 0.190474 0
9.52964 0.203092 0
9.49603 0.216665 0
9.4617 0.231323 0
9.42668 0.247214 0
9.391 0.264509 0
9.35465 0.283397 0
9.31762 0.304092 0
9.27986 0.32683 0
9.24126 0.351864 0
9.20164 0.379461 0
9.16071 0.409894 0
9.11804 0.443425 0
9.07299 0.480284 0
9.02465 0.520639 0
8.97177 0.564556 0
8.91264 0.611958 0
8.84504 0.662561 0
8.76613 0.715825 0
8.67239 0.770901 0
8.55962 0.826591 0
8.42298 0.881332 0
8.25714 0.933226 0
8.05652 0.980105 0
7.81563 1.01964 0
7.52951 1.04953 0
7.19426 1.06761 0
6.80757 1.0721 0
6.36933 1.06177 0
5.88217 1.03605 0
5.35193 0.995135 0
4.78791 0.940078 0
4.20275 0.872982 0
3.61176 0.797085 0
3.03152 0.716664 0
2.4778 0.6366 0
1.9633 0.561605 0
1.49577 0.495272 0
1.07782 0.439329 0
0.707878 0.393495 0
0.381964 0.355373 0
0.0953042 0.320103 0
-0.15772 0.280117 0
-0.384692 0.228296 0
-0.593712 0.166439 0
-0.791312 0.106751 0
-0.97978 0.064096 0
-1.16602 0.0554855 0
-1.36341 0.0932931 0
-1.59149 0.182942 0
-1.86412 0.316754 0
-2.17561 0.47878 0
-2.50504 0.644416 0
-2.82448 0.78503 0
-3.10887 0.875427 0
-3.34346 0.904032 0
-3.52679 0.874687 0
-3.66897 0.801434 0
-3.78614 0.701089 0
-3.89336 0.58768 0
-3.9991 0.469703 0
-4.10275 0.349879 0
-4.19533 0.226395 0
-4.26242 0.0944348 0
-4.28908 -0.0518765 0
-4.26426 -0.217732 0
-4.18048 -0.406423 0
-4.03305 -0.615625 0
-3.81825 -0.846186 0
