vx vy vz
9.99005 0.0214423 0
9.96891 0.0359725 0
9.9404 0.0423497 0
9.90364 0.0469343 0
9.86103 0.051688 0
9.81394 0.0574074 0
9.7614 0.0639265 0
9.70214 0.0690046 0
9.63776 0.0690296 0
9.57229 0.0619399 0
9.50882 0.0496733 0
9.4484 0.0372165 0
9.39108 0.0288155 0
9.33604 0.0255022 0
9.2815 0.0256586 0
9.22612 0.0270419 0
9.16985 0.0282458 0
9.11311 0.0289233 0
9.05602 0.0292747 0
8.99845 0.0295455 0
8.9404 0.0298459 0
8.88187 0.0301887 0
8.8228 0.0305595 0
8.76313 0.0309481 0
8.70281 0.0313519 0
8.64182 0.0317719 0
8.58012 0.0322093 0
8.51767 0.0326647 0
8.45442 0.0331382 0
8.39034 0.0336301 0
8.32539 0.0341406 0
8.25953 0.0346697 0
8.19271 0.0352177 0
8.1249 0.0357847 0
8.05606 0.0363708 0
7.98615 0.0369761 0
7.91512 0.0376006 0
7.84293 0.0382444 0
7.76955 0.0389074 0
7.69492 0.0395898 0
7.61901 0.0402913 0
7.54177 0.041012 0
7.46317 0.0417517 0
7.38315 0.0425101 0
7.30169 0.0432871 0
7.21873 0.0440825 0
7.13423 0.0448957 0
7.04815 0.0457266 0
6.96045 0.0465745 0
6.8711 0.047439 0
6.78004 0.0483195 0
6.68724 0.0492154 0
6.59267 0.0501257 0
6.49628 0.0510498 0
6.39804 0.0519867 0
6.29792 0.0529354 0
6.19588 0.0538948 0
6.09189 0.0548635 0
5.98593 0.0558401 0
5.87796 0.056823 0
5.76797 0.0578106 0
5.65593 0.0588009 0
5.54182 0.0597922 0
5.42564 0.0607824 0
5.30736 0.0617694 0
5.18699 0.0627511 0
5.06451 0.0637253 0
4.93993 0.0646896 0
4.81326 0.0656419 0
4.6845 0.0665796 0
4.55366 0.0675006 0
4.42078 0.0684026 0
4.28586 0.0692833 0
4.14894 0.0701406 0
4.01006 0.0709725 0
3.86925 0.0717772 0
3.72656 0.0725529 0
3.58203 0.0732983 0
3.43573 0.0740121 0
3.2877 0.0746934 0
3.13801 0.0753416 0
2.98673 0.0759565 0
2.83393 0.0765379 0
2.67968 0.0770864 0
2.52406 0.0776026 0
2.36714 0.0780875 0
2.20901 0.0785425 0
2.04976 0.0789692 0
1.88946 0.0793693 0
1.72819 0.0797447 0
1.56606 0.0800971 0
1.40313 0.080428 0
1.23951 0.0807383 0
1.07528 0.0810266 0
0.910532 0.0812878 0
0.74539 0.0815051 0
0.579966 0.0816478 0
0.414668 0.0815599 0
0.247323 0.0818012 0
0.0884895 0.0839084 0
10.0041 0.00683115 0
10.0183 0.0163387 0
10.0347 0.0224004 0
10.0506 0.0274774 0
10.0663 0.0324789 0
10.0837 0.0374469 0
10.104 0.0430002 0
10.1252 0.0501785 0
10.1406 0.0591892 0
10.141 0.068805 0
10.1193 0.0770633 0
10.0756 0.0825133 0
10.0172 0.0849841 0
9.95364 0.0854224 0
9.8907 0.0850843 0
9.82999 0.0848091 0
9.77108 0.0848586 0
9.71313 0.0851721 0
9.65535 0.0856335 0
9.59735 0.0861765 0
9.53908 0.0867828 0
9.48058 0.0874545 0
9.42182 0.0881948 0
9.36272 0.0890022 0
9.30322 0.0898745 0
9.24328 0.09081 0
9.18285 0.0918082 0
9.12188 0.0928687 0
9.06033 0.0939914 0
8.99814 0.0951766 0
8.93527 0.0964243 0
8.87167 0.0977351 0
8.80729 0.0991092 0
8.7421 0.100547 0
8.67602 0.10205 0
8.60903 0.103617 0
8.54106 0.10525 0
8.47208 0.106949 0
8.40202 0.108715 0
8.33083 0.110549 0
8.25846 0.11245 0
8.18486 0.114419 0
8.10998 0.116457 0
8.03375 0.118564 0
7.95611 0.120741 0
7.87702 0.122987 0
7.79642 0.125303 0
7.71423 0.127689 0
7.63041 0.130145 0
7.54489 0.132669 0
7.4576 0.135263 0
7.36849 0.137925 0
7.27749 0.140654 0
7.18454 0.14345 0
7.08957 0.146311 0
6.99251 0.149236 0
6.89331 0.152222 0
6.79188 0.155268 0
6.68818 0.158371 0
6.58213 0.161528 0
6.47366 0.164736 0
6.36272 0.167992 0
6.24924 0.171291 0
6.13315 0.174629 0
6.0144 0.178001 0
5.89292 0.181403 0
5.76867 0.184828 0
5.64159 0.188271 0
5.51162 0.191725 0
5.37873 0.195183 0
5.24286 0.198638 0
5.10399 0.202082 0
4.96208 0.205508 0
4.8171 0.208908 0
4.66903 0.212272 0
4.51787 0.215593 0
4.3636 0.218861 0
4.20624 0.222068 0
4.04578 0.225204 0
3.88226 0.228261 0
3.71571 0.23123 0
3.54616 0.234102 0
3.37367 0.236869 0
3.19832 0.239524 0
3.02016 0.242058 0
2.83929 0.244464 0
2.65582 0.246737 0
2.46985 0.248869 0
2.28151 0.250855 0
2.09093 0.25269 0
1.89827 0.254369 0
