vx vy vz
9.99 0.0215155 0
9.96864 0.0360783 0
9.93984 0.0423128 0
9.90302 0.0465449 0
9.86076 0.0504077 0
9.81475 0.054008 0
9.76521 0.0572859 0
9.71205 0.0602929 0
9.65532 0.0631038 0
9.59518 0.0657596 0
9.53176 0.0682793 0
9.46512 0.0706791 0
9.39526 0.0729771 0
9.3222 0.0751901 0
9.24593 0.0773326 0
9.16645 0.0794169 0
9.08373 0.0814539 0
8.99772 0.0834531 0
8.90838 0.0854224 0
8.81566 0.0873681 0
8.71948 0.0892949 0
8.61979 0.0912054 0
8.5165 0.0931013 0
8.40954 0.0949833 0
8.29882 0.0968522 0
8.18426 0.0987092 0
8.06576 0.100556 0
7.94321 0.102394 0
7.81652 0.104225 0
7.68556 0.106053 0
7.55024 0.107878 0
7.41042 0.109698 0
7.26601 0.111509 0
7.11688 0.1133 0
6.96294 0.115057 0
6.8041 0.116755 0
6.64032 0.118364 0
6.47157 0.119843 0
6.29789 0.121141 0
6.11935 0.1222 0
5.93611 0.122947 0
5.74841 0.123307 0
5.55659 0.123194 0
5.36107 0.122523 0
5.1624 0.121213 0
4.96125 0.119192 0
4.75836 0.116407 0
4.55459 0.112832 0
4.35088 0.108477 0
4.14818 0.103391 0
3.94747 0.0976759 0
3.74966 0.0914784 0
3.55558 0.0849964 0
3.3659 0.0784707 0
3.18108 0.0721754 0
3.00132 0.0664017 0
2.82657 0.061435 0
2.65645 0.0575216 0
2.49032 0.0548213 0
2.32738 0.0533489 0
2.16673 0.0529251 0
2.00761 0.0531815 0
1.84954 0.0536569 0
1.69236 0.053971 0
1.53621 0.0539843 0
1.38138 0.0538323 0
1.2281 0.0538061 0
1.07642 0.0541656 0
0.926222 0.0550148 0
0.777239 0.0562866 0
0.629185 0.0577887 0
0.48191 0.0592462 0
0.335565 0.0603296 0
0.190692 0.0607029 0
0.0482221 0.0601008 0
-0.0907923 0.0583871 0
-0.225239 0.0556848 0
-0.354044 0.0522485 0
-0.476375 0.0483916 0
-0.591666 0.0443855 0
-0.699511 0.0404351 0
-0.799626 0.0365992 0
-0.891862 0.0328127 0
-0.976058 0.0289138 0
-1.05186 0.0246536 0
-1.1186 0.0197016 0
-1.17545 0.013808 0
-1.22102 0.00680061 0
-1.25273 -0.00315061 0
-1.26486 -0.0189378 0
-1.24791 -0.0381565 0
-1.20568 -0.055333 0
-1.1394 -0.0701803 0
-1.04958 -0.0836554 0
-0.937429 -0.0958044 0
-0.804537 -0.106385 0
-0.653247 -0.11586 0
-0.485477 -0.126834 0
-0.301732 -0.141537 0
-0.105511 -0.132855 0
10.0041 0.00702427 0
10.018 0.0168481 0
10.0338 0.0230721 0
10.0485 0.0281502 0
10.0622 0.0331109 0
10.0752 0.037887 0
10.0874 0.0423619 0
10.0986 0.0466259 0
10.1085 0.0508075 0
10.117 0.0549718 0
10.1242 0.0591422 0
10.1297 0.0633368 0
10.1337 0.0675769 0
10.1359 0.0718821 0
10.1364 0.0762687 0
10.1349 0.08075 0
10.1315 0.0853386 0
10.126 0.0900465 0
10.1184 0.094885 0
10.1085 0.099865 0
10.0963 0.104997 0
10.0816 0.110294 0
10.0643 0.115764 0
10.0443 0.121421 0
10.0215 0.127273 0
9.99576 0.133331 0
9.96684 0.139607 0
9.93461 0.14611 0
9.89889 0.152853 0
9.85949 0.159844 0
9.81619 0.167092 0
9.76878 0.174604 0
9.71702 0.182383 0
9.66065 0.190425 0
9.5994 0.198723 0
9.53298 0.20726 0
9.46108 0.216009 0
9.38336 0.224932 0
9.29949 0.233976 0
9.20911 0.243071 0
9.11187 0.252131 0
9.00739 0.261051 0
8.89534 0.269707 0
8.7754 0.277958 0
8.64728 0.285651 0
8.51075 0.292623 0
8.36566 0.298713 0
8.21192 0.303767 0
8.04955 0.307654 0
7.87866 0.310275 0
7.69949 0.311577 0
7.51234 0.311566 0
7.31763 0.310309 0
7.11582 0.307941 0
6.90746 0.304664 0
6.69308 0.300738 0
6.47326 0.296459 0
6.24855 0.292138 0
6.0195 0.288061 0
5.78666 0.28445 0
5.55054 0.281417 0
5.31162 0.278932 0
5.07029 0.276822 0
4.82691 0.274807 0
4.5818 0.272591 0
4.33532 0.269953 0
4.088 0.266833 0
3.84047 0.263339 0
3.59349 0.259702 0
3.34777 0.256161 0
3.10399 0.252825 0
2.86276 0.249554 0
2.62473 0.245945 0
2.39067 0.241462 0
2.16155 0.235683 0
1.93841 0.228454 0
1.72231 0.219935 0
1.51415 0.210327 0
1.31452 0.199763 0
1.12375 0.188318 0
0.941918 0.176118 0
0.76911 0.163354 0
0.605577 0.150157 0
0.451841 0.136452 0
0.308699 0.121925 0
0.177229 0.106059 0
0.0589091 0.0881311 0
-0.0446928 0.067424 0
-0.13255 0.0429 0
-0.203859 0.012861 0
-0.265836 -0.0218986 0
-0.31409 -0.0574105 0
-0.345268 -0.0921169 0
-0.357964 -0.12571 0
-0.350891 -0.158157 0
-0.323621 -0.18826 0
-0.27727 -0.214216 0
-0.213474 -0.23535 0
-0.145799 -0.260987 0
-0.0511777 -0.284669 0
10 0.00459347 0
10 0.0126232 0
9.99933 0.0190042 0
9.9969 0.0244898 0
9.99251 0.0297484 0
9.98647 0.0349304 0
9.97903 0.0400178 0
9.9702 0.0450514 0
9.95997 0.0501 0
9.94839 0.0552017 0
9.93551 0.0603667 0
9.92142 0.0656012 0
9.90614 0.0709151 0
9.88973 0.0763198 0
9.87223 0.081826 0
9.85369 0.0874435 0
9.83415 0.0931833 0
9.81365 0.0990575 0
