vx vy vz
9.98924 0.021384 0
9.96564 0.0363938 0
9.93373 0.0435613 0
9.89262 0.0488287 0
9.84465 0.0537559 0
9.79142 0.0585122 0
9.73314 0.0630622 0
9.66963 0.0674403 0
9.60084 0.0717049 0
9.52685 0.0758929 0
9.44766 0.0800252 0
9.3632 0.0841209 0
9.27333 0.0882019 0
9.17792 0.0922916 0
9.07677 0.0964138 0
8.96967 0.100594 0
8.85636 0.104858 0
8.73651 0.109239 0
8.60977 0.113768 0
8.47572 0.118485 0
8.33387 0.123431 0
8.18366 0.128652 0
8.02445 0.1342 0
7.85551 0.140131 0
7.67599 0.146505 0
7.48495 0.153381 0
7.28132 0.160821 0
7.06391 0.168877 0
6.83141 0.177584 0
6.58242 0.186952 0
6.31548 0.196942 0
6.02911 0.207446 0
5.72194 0.218257 0
5.39281 0.229026 0
5.04094 0.239229 0
4.66613 0.248136 0
4.26908 0.254796 0
3.85157 0.258053 0
3.41682 0.256614 0
2.96964 0.249179 0
2.51655 0.234652 0
2.06573 0.212414 0
1.62674 0.182637 0
1.20994 0.146567 0
0.825704 0.106697 0
0.483384 0.0667146 0
0.189852 0.0313628 0
-0.0519772 0.00570032 0
-0.245071 -0.00642236 0
-0.403269 -0.00344766 0
-0.534916 0.00884004 0
-0.646299 0.0197039 0
-0.741439 0.0233499 0
-0.823036 0.0206357 0
-0.892764 0.0153795 0
-0.951197 0.0110474 0
-0.999532 0.0101779 0
-1.04222 0.0146183 0
-1.08692 0.0236985 0
-1.1411 0.0326583 0
-1.20614 0.0352859 0
-1.27565 0.0277857 0
-1.3366 0.00990151 0
-1.37093 -0.0177579 0
-1.35921 -0.0540947 0
-1.29415 -0.0987728 0
-1.15428 -0.154326 0
-0.922727 -0.219811 0
-0.594112 -0.289442 0
-0.18101 -0.350084 0
0.291659 -0.381113 0
0.775869 -0.364724 0
1.20644 -0.294018 0
1.50495 -0.175038 0
1.61478 -0.0186096 0
1.44085 0.119668 0
1.09241 0.181569 0
0.732194 0.140678 0
0.392798 0.0859768 0
-0.102251 0.240269 0
-0.912258 0.453563 0
-1.86685 0.571091 0
-2.82193 0.577467 0
-3.6798 0.50359 0
-4.38073 0.38566 0
-4.89869 0.251597 0
-5.22875 0.120185 0
-5.37321 0.00224043 0
-5.33932 -0.0987279 0
-5.17077 -0.186497 0
-4.8664 -0.27412 0
-4.41406 -0.366984 0
-3.80038 -0.465021 0
-3.02314 -0.561393 0
-2.11283 -0.636655 0
-1.14178 -0.652586 0
-0.210439 -0.562036 0
0.499297 -0.362947 0
0.795046 0.0370223 0
0.476126 0.283239 0
10.0047 0.00759055 0
10.0198 0.0188758 0
10.0359 0.0267863 0
10.0507 0.0335541 0
10.0643 0.0401827 0
10.0771 0.0466798 0
10.0889 0.0529701 0
10.0995 0.0591501 0
10.1086 0.0653573 0
10.116 0.071679 0
10.1216 0.0781652 0
10.1252 0.0848603 0
10.1267 0.0918129 0
10.1259 0.0990735 0
10.1226 0.106694 0
10.1165 0.114728 0
10.1075 0.123235 0
10.0952 0.132284 0
10.0795 0.14195 0
10.06 0.15232 0
10.0363 0.163493 0
10.0081 0.175585 0
9.97485 0.188727 0
9.93602 0.203071 0
9.89097 0.218786 0
9.83895 0.236066 0
9.77904 0.255124 0
9.71016 0.276189 0
9.63101 0.299502 0
9.54003 0.325298 0
9.43536 0.353792 0
9.31478 0.38514 0
9.17568 0.419401 0
9.01503 0.456474 0
8.8294 0.496029 0
8.61498 0.537423 0
8.36775 0.579621 0
8.08366 0.621123 0
7.75892 0.659927 0
7.39048 0.693555 0
6.97645 0.719164 0
6.51667 0.733762 0
6.01315 0.734537 0
5.47048 0.719257 0
4.89602 0.686712 0
4.29997 0.637115 0
3.69525 0.572407 0
3.09699 0.496402 0
2.52266 0.415081 0
1.99001 0.336178 0
1.51392 0.267151 0
1.10244 0.213047 0
0.754088 0.17485 0
0.460261 0.149204 0
0.210412 0.130327 0
-0.00404068 0.113273 0
-0.189259 0.0973595 0
-0.35168 0.0882868 0
-0.496105 0.0904189 0
-0.625377 0.0998399 0
-0.739851 0.10618 0
-0.837535 0.0992991 0
-0.9163 0.0746417 0
-0.977266 0.0307725 0
-1.02115 -0.0346855 0
-1.02375 -0.1259 0
-0.966669 -0.245157 0
-0.834528 -0.386855 0
-0.619705 -0.535145 0
-0.328375 -0.661401 0
0.0170656 -0.727356 0
0.379309 -0.696328 0
0.702574 -0.54018 0
0.915184 -0.267444 0
0.960313 0.0781695 0
0.874396 0.366948 0
0.500028 0.510952 0
-0.17103 0.621459 0
-1.08778 0.908729 0
-2.15363 1.2359 0
-3.21661 1.41639 0
