vx vy vz
9.98925 0.0213708 0
9.96569 0.0363602 0
9.93385 0.0435151 0
9.89283 0.0487795 0
9.84495 0.0537155 0
9.79179 0.0584941 0
9.73355 0.0630815 0
9.67003 0.0675132 0
9.60117 0.0718488 0
9.52701 0.0761264 0
9.44754 0.0803679 0
9.36266 0.0845941 0
9.27221 0.0888283 0
9.17602 0.093096 0
9.07386 0.0974236 0
8.96548 0.101839 0
8.85056 0.106375 0
8.72873 0.111064 0
8.59958 0.115948 0
8.46262 0.12107 0
8.31726 0.12648 0
8.16285 0.132234 0
7.99863 0.138394 0
7.82374 0.145024 0
7.63718 0.152194 0
7.43784 0.159975 0
7.22445 0.168429 0
6.99563 0.177607 0
6.74987 0.18753 0
6.48557 0.198174 0
6.20112 0.209442 0
5.89496 0.221131 0
5.56576 0.232891 0
5.21256 0.244174 0
4.83502 0.254201 0
4.43368 0.261939 0
4.01033 0.266115 0
3.56821 0.265287 0
3.11236 0.257982 0
2.64967 0.242938 0
2.18886 0.21941 0
1.74017 0.18753 0
1.31474 0.148636 0
0.923801 0.105485 0
0.577438 0.062212 0
0.283294 0.0240307 0
0.0435464 -0.00299912 0
-0.143813 -0.0145125 0
-0.296383 -0.00967256 0
-0.422732 0.00484329 0
-0.528797 0.016967 0
-0.618854 0.0209546 0
-0.695816 0.0181685 0
-0.761407 0.0124318 0
-0.815868 0.00665294 0
-0.858852 0.0027715 0
-0.892417 0.00278104 0
-0.922264 0.00838834 0
-0.957041 0.0189891 0
-1.00445 0.0313275 0
-1.06805 0.0409664 0
-1.14628 0.0438656 0
-1.23197 0.0370194 0
-1.31053 0.01796 0
-1.35892 -0.0151676 0
-1.34941 -0.0604887 0
-1.2708 -0.116328 0
-1.1014 -0.18379 0
-0.828196 -0.259297 0
-0.453328 -0.331914 0
0.0042004 -0.382651 0
0.505055 -0.389399 0
0.988248 -0.339385 0
1.36727 -0.236972 0
1.59494 -0.0846403 0
1.54063 0.0811564 0
1.23369 0.181443 0
0.875186 0.167903 0
0.619659 0.0753366 0
0.392412 0.0377252 0
-0.0657668 0.233321 0
-0.845903 0.444324 0
-1.75427 0.545904 0
-2.64823 0.535695 0
-3.43279 0.448951 0
-4.05078 0.322245 0
-4.47791 0.183297 0
-4.70783 0.0505558 0
-4.74174 -0.0664606 0
-4.60363 -0.167846 0
-4.32563 -0.262371 0
-3.88951 -0.359263 0
-3.29105 -0.45766 0
-2.53761 -0.549534 0
-1.67049 -0.613836 0
-0.768705 -0.613987 0
0.0567328 -0.511195 0
0.665299 -0.285789 0
0.83517 0.0867878 0
0.443562 0.289208 0
10.0047 0.0075621 0
10.0198 0.0188016 0
10.036 0.0266782 0
10.0508 0.0334245 0
10.0645 0.0400456 0
10.0774 0.0465507 0
10.0895 0.0528661 0
10.1003 0.0590904 0
10.1096 0.065363 0
10.1173 0.0717738 0
10.1232 0.078376 0
10.1273 0.0852175 0
10.1292 0.0923513 0
10.1288 0.0998332 0
10.126 0.107721 0
10.1204 0.116077 0
10.1119 0.124969 0
10.1001 0.134477 0
10.0848 0.14469 0
10.0657 0.155711 0
10.0423 0.167658 0
10.0141 0.180669 0
9.98077 0.194902 0
9.94156 0.210539 0
9.89574 0.227784 0
9.84245 0.246867 0
9.7806 0.268039 0
9.70894 0.291563 0
9.62588 0.317709 0
9.52958 0.346723 0
9.41777 0.378801 0
9.2878 0.414041 0
9.13653 0.452377 0
8.96038 0.4935 0
8.75534 0.536765 0
8.51714 0.581101 0
8.24141 0.624929 0
7.92407 0.666115 0
7.56174 0.701991 0
7.15228 0.729483 0
6.69537 0.745349 0
6.19303 0.746543 0
5.64997 0.730669 0
5.0738 0.696464 0
4.47504 0.644229 0
3.86702 0.576136 0
3.26537 0.496422 0
2.68798 0.411503 0
2.1533 0.329636 0
1.67697 0.258717 0
1.26728 0.203939 0
0.922 0.166083 0
0.631615 0.141374 0
0.385218 0.123402 0
0.174003 0.106613 0
-0.00793017 0.0889473 0
-0.166439 0.0742274 0
-0.307138 0.069534 0
-0.434211 0.0775924 0
-0.55122 0.0948427 0
-0.660136 0.113242 0
-0.760681 0.123821 0
-0.85 0.119283 0
-0.924184 0.0937118 0
-0.980252 0.0416624 0
-1.01481 -0.0398569 0
-0.998814 -0.152529 0
-0.910805 -0.294802 0
-0.736144 -0.455815 0
-0.47074 -0.611201 0
-0.127596 -0.722325 0
0.261919 -0.745086 0
0.644829 -0.642443 0
0.954198 -0.411953 0
1.10559 -0.0859608 0
1.15001 0.249314 0
0.980517 0.457138 0
0.576109 0.462782 0
-0.00615055 0.499513 0
-0.841152 0.810944 0
-1.85241 1.16336 0
-2.86805 1.34237 0
-3.71167 1.31591 0
-4.32276 1.14352 0
-4.71304 0.900188 0
-4.93073 0.638619 0
-5.0301 0.385184 0
-5.05405 0.148104 0
-5.02631 -0.074217 0
-4.93155 -0.288719 0
-4.72793 -0.50503 0
-4.40951 -0.731329 0
-3.96051 -0.963729 0
-3.37376 -1.18148 0
-2.65831 -1.33477 0
-1.8506 -1.33858 0
-1.02335 -1.0947 0
-0.288713 -0.550879 0
0.211443 0.203451 0
0.321122 0.711213 0
9.99995 0.00574064 0
9.99942 0.0156165 0
