vx vy vz
9.99009 0.0213131 0
9.96932 0.0354917 0
9.94166 0.0413513 0
9.9065 0.0452123 0
9.8664 0.0487201 0
9.82296 0.0519972 0
9.77641 0.0549949 0
9.72658 0.0577721 0
9.67349 0.0604106 0
9.61725 0.0629585 0
9.55793 0.0654411 0
9.49552 0.0678787 0
9.42997 0.07029 0
9.36126 0.0726853 0
9.28936 0.0750606 0
9.21427 0.077389 0
9.13604 0.0796113 0
9.05483 0.081627 0
8.9709 0.0832955 0
8.88474 0.0844381 0
8.79696 0.0848088 0
8.70838 0.0840945 0
8.61997 0.0819615 0
8.53276 0.0781493 0
8.44767 0.0726174 0
8.36519 0.065684 0
8.28527 0.0580552 0
8.20722 0.0506906 0
8.13007 0.0445379 0
8.05281 0.0402482 0
7.97478 0.0379985 0
7.89567 0.037506 0
7.81548 0.0382099 0
7.73431 0.0395129 0
7.65219 0.0409616 0
7.56906 0.0423088 0
7.48482 0.0434801 0
7.39935 0.0444985 0
7.31255 0.0454195 0
7.22441 0.0462937 0
7.13491 0.0471535 0
7.04403 0.0480146 0
6.95175 0.0488817 0
6.85806 0.0497536 0
6.76291 0.0506279 0
6.66627 0.0515023 0
6.56813 0.0523748 0
6.46845 0.0532442 0
6.3672 0.0541087 0
6.26438 0.0549666 0
6.15996 0.0558158 0
6.05392 0.0566538 0
5.94625 0.0574778 0
5.83694 0.058285 0
5.72599 0.0590722 0
5.6134 0.059836 0
5.49917 0.0605726 0
5.38331 0.0612782 0
5.26583 0.0619486 0
5.14675 0.0625794 0
5.02611 0.0631661 0
4.90393 0.0637039 0
4.78025 0.064188 0
4.65513 0.0646134 0
4.52862 0.0649751 0
4.40078 0.0652679 0
4.27168 0.0654868 0
4.14142 0.0656271 0
4.01007 0.0656839 0
3.87773 0.065653 0
3.74452 0.0655303 0
3.61054 0.0653123 0
3.47592 0.064996 0
3.3408 0.0645793 0
3.2053 0.0640609 0
3.06958 0.0634405 0
2.93378 0.0627186 0
2.79806 0.0618974 0
2.66256 0.06098 0
2.52745 0.0599713 0
2.39287 0.0588773 0
2.25899 0.0577059 0
2.12593 0.0564664 0
1.99385 0.0551698 0
1.86286 0.0538287 0
1.73308 0.0524572 0
1.6046 0.0510708 0
1.4775 0.0496865 0
1.35185 0.0483219 0
1.22767 0.0469959 0
1.10497 0.0457274 0
0.983746 0.0445355 0
0.863943 0.0434387 0
0.745494 0.0424536 0
0.628297 0.041597 0
0.512265 0.0408708 0
0.397101 0.0403198 0
0.283639 0.039753 0
0.165846 0.0400792 0
0.0627219 0.0402378 0
10.004 0.00669829 0
10.018 0.015903 0
10.0337 0.0215361 0
10.0486 0.0260402 0
10.0625 0.0304457 0
10.0759 0.0346919 0
10.0888 0.0386664 0
10.1008 0.0424619 0
10.1119 0.0462091 0
10.1219 0.049976 0
10.1308 0.0537876 0
10.1386 0.0576611 0
10.1453 0.0616122 0
10.1507 0.0656474 0
10.1548 0.0697567 0
10.1577 0.0739097 0
10.159 0.0780521 0
10.1587 0.0821013 0
10.1565 0.085943 0
10.152 0.0894345 0
10.1446 0.0924104 0
10.134 0.0947244 0
10.1196 0.0963414 0
10.1008 0.0974452 0
10.0771 0.0984905 0
10.0476 0.100106 0
10.011 0.102829 0
9.96595 0.106788 0
9.91125 0.111554 0
9.84662 0.11629 0
9.77298 0.120151 0
9.69234 0.122672 0
9.6073 0.12394 0
9.52031 0.124453 0
9.43306 0.124819 0
9.34634 0.125475 0
9.26013 0.126585 0
9.17405 0.12809 0
9.08762 0.129842 0
9.00052 0.131709 0
8.91252 0.133624 0
8.82355 0.135572 0
8.73355 0.137566 0
8.64244 0.139617 0
8.55018 0.141734 0
8.45668 0.143916 0
8.36187 0.146159 0
8.26566 0.148463 0
8.16798 0.150823 0
8.06876 0.153237 0
7.96791 0.155703 0
7.86535 0.158218 0
7.76102 0.160777 0
7.65482 0.163376 0
7.54669 0.166011 0
7.43654 0.168677 0
7.32429 0.171367 0
7.20987 0.174075 0
7.0932 0.176795 0
6.9742 0.179517 0
6.85281 0.182234 0
6.72893 0.184937 0
6.60251 0.187615 0
6.47348 0.190258 0
6.34177 0.192855 0
6.20733 0.195393 0
6.07008 0.197861 0
5.93 0.200245 0
5.78702 0.202532 0
5.64112 0.204708 0
5.49225 0.206759 0
5.34041 0.208672 0
5.18556 0.210432 0
5.02772 0.212025 0
4.86688 0.213441 0
4.70306 0.214665 0
4.53629 0.215689 0
4.36661 0.216502 0
4.19406 0.217099 0
4.01871 0.217472 0
3.84064 0.217621 0
3.65993 0.217545 0
3.47668 0.217248 0
3.291 0.216737 0
3.103 0.216023 0
2.91282 0.21512 0
2.72059 0.214047 0
2.52644 0.212827 0
2.33054 0.211486 0
2.13302 0.210053 0
1.93403 0.208563 0
1.73373 0.207049 0
1.53226 0.205547 0
1.32977 0.204094 0
1.12639 0.202723 0
0.922315 0.201452 0
0.717405 0.200355 0
0.513199 0.199228 0
0.302345 0.19912 0
0.109975 0.196958 0
10.0001 0.0042472 0
10.0004 0.0115871 0
10.0002 0.017288 0
9.99866 0.022103 0
9.99539 0.0266947 0
9.99071 0.0312091 0
9.98484 0.0356265 0
9.97781 0.0399872 0
9.9696 0.0443596 0
9.96023 0.0487804 0
9.94977 0.0532582 0
9.93829 0.0577954 0
9.92583 0.0623959 0
9.91245 0.0670615 0
9.89818 0.0717876 0
9.8831 0.0765631 0
9.86726 0.0813748 0
9.8507 0.0862123 0
9.83346 0.0910671 0
9.81553 0.0959154 0
9.79689 0.100697 0
9.77754 0.105299 0
9.75752 0.109624 0
9.73687 0.113787 0
9.71556 0.118326 0
9.69316 0.124238 0
9.6685 0.132658 0
9.6396 0.144252 0
9.60386 0.158627 0
9.55888 0.174211 0
9.50325 0.188767 0
9.43725 0.200305 0
9.36268 0.207876 0
9.28225 0.211808 0
9.19865 0.213321 0
9.11385 0.213855 0
9.02887 0.214493 0
8.94394 0.215744 0
8.85891 0.217643 0
8.77348 0.220003 0
8.68744 0.222628 0
8.60066 0.225401 0
8.51307 0.228289 0
8.42461 0.231299 0
8.33524 0.234444 0
8.2449 0.237732 0
8.15352 0.241161 0
8.06105 0.244731 0
7.96743 0.248437 0
7.8726 0.252277 0
7.7765 0.25625 0
7.67906 0.260353 0
7.58022 0.264585 0
7.47993 0.268941 0
7.37812 0.27342 0
7.27471 0.278016 0
7.16966 0.282727 0
7.06288 0.287545 0
6.95431 0.292466 0
6.84387 0.297484 0
6.73149 0.302589 0
6.6171 0.307775 0
6.50062 0.313032 0
6.38196 0.318349 0
6.26105 0.323715 0
6.13779 0.329119 0
6.01211 0.334545 0
5.88391 0.33998 0
5.75311 0.345408 0
5.6196 0.350813 0
5.48331 0.356177 0
5.34413 0.361482 0
5.20198 0.366709 0
5.05676 0.371837 0
4.90837 0.376848 0
4.75673 0.38172 0
4.60176 0.386434 0
4.44337 0.390971 0
4.2815 0.39531 0
4.11606 0.399434 0
3.94701 0.403327 0
3.7743 0.406973 0
3.59789 0.410359 0
3.41778 0.413476 0
3.23396 0.416315 0
3.04645 0.418873 0
2.8553 0.421148 0
2.66058 0.423144 0
2.46237 0.424865 0
2.2608 0.426322 0
2.05601 0.427528 0
1.8482 0.428497 0
1.63756 0.429246 0
1.42435 0.429791 0
1.2088 0.430151 0
0.991288 0.430324 0
0.771768 0.430363 0
0.552295 0.430054 0
0.32517 0.43033 0
0.11596 0.425813 0
9.99997 0.00433742 0
9.99967 0.0127439 0
9.99865 0.0204698 0
9.99632 0.0275666 0
9.99237 0.0343344 0
9.98685 0.0409374 0
9.97987 0.047392 0
9.97142 0.053705 0
9.96147 0.0599153 0
9.95001 0.0660642 0
9.93706 0.072177 0
9.92264 0.0782683 0
9.90675 0.0843489 0
9.88941 0.0904257 0
9.87063 0.0964972 0
9.8504 0.102552 0
9.82876 0.108575 0
9.8057 0.114548 0
9.78122 0.12046 0
9.75531 0.126263 0
9.72792 0.131819 0
9.69904 0.136883 0
9.66867 0.141226 0
9.63683 0.14495 0
9.60335 0.148841 0
9.5677 0.1545 0
9.5289 0.163949 0
9.4855 0.178724 0
9.436 0.198876 0
9.37923 0.22251 0
9.31479 0.246295 0
9.24325 0.266757 0
9.16601 0.281647 0
9.08484 0.290639 0
9.00141 0.295057 0
8.91687 0.296951 0
8.8318 0.298148 0
8.74631 0.299734 0
8.66031 0.302052 0
8.57361 0.305 0
8.4861 0.308354 0
8.39769 0.311946 0
8.30833 0.315711 0
8.21797 0.319641 0
8.12657 0.32375 0
8.03407 0.328048 0
7.94043 0.332536 0
7.84559 0.33721 0
7.74951 0.342068 0
7.65215 0.347107 0
7.55345 0.352324 0
7.45337 0.357719 0
7.35187 0.36329 0
7.24889 0.369034 0
7.1444 0.374949 0
7.03834 0.381031 0
6.93067 0.387279 0
6.82136 0.393688 0
6.71034 0.400254 0
6.59759 0.406973 0
6.48304 0.413839 0
6.36667 0.420846 0
6.24842 0.427988 0
6.12824 0.435257 0
6.00609 0.442646 0
5.88193 0.450144 0
5.75569 0.457743 0
5.62734 0.465432 0
5.49681 0.473199 0
5.36406 0.481031 0
5.22902 0.488915 0
5.09164 0.496836 0
4.95186 0.504779 0
4.8096 0.512727 0
4.6648 0.520662 0
4.5174 0.528567 0
4.36732 0.536421 0
4.21448 0.544204 0
4.05882 0.551895 0
3.90025 0.559472 0
3.73871 0.566912 0
3.57411 0.574191 0
3.40641 0.581285 0
3.23553 0.58817 0
3.06143 0.59482 0
2.88408 0.60121 0
2.70346 0.607316 0
2.51957 0.613111 0
2.33243 0.618571 0
2.14211 0.623672 0
1.94869 0.62839 0
1.7523 0.632702 0
1.55308 0.636587 0
1.35126 0.640022 0
1.14703 0.64299 0
0.940793 0.645458 0
0.732386 0.64745 0
0.524146 0.648751 0
0.308026 0.650073 0
0.108921 0.64164 0
9.99992 0.00459939 0
9.99922 0.0136473 0
9.9976 0.0222797 0
9.99475 0.030441 0
9.9905 0.0382829 0
9.98481 0.0459502 0
9.97771 0.0534977 0
9.96922 0.0609474 0
9.95929 0.0683341 0
9.94792 0.0756973 0
9.9351 0.083065 0
9.92084 0.0904523 0
9.90514 0.0978674 0
9.88797 0.105313 0
9.86935 0.112785 0
9.84925 0.120269 0
9.82766 0.127751 0
9.80457 0.135222 0
9.77995 0.14268 0
