vx vy vz
9.99004 0.0214223 0
9.96895 0.0358019 0
9.94068 0.0418505 0
9.90466 0.0458924 0
9.86345 0.0495683 0
9.8187 0.0529935 0
9.77065 0.0561131 0
9.71918 0.0589797 0
9.66432 0.0616665 0
9.60623 0.0642113 0
9.54502 0.0666284 0
9.48075 0.0689284 0
9.41343 0.0711232 0
9.34308 0.0732239 0
9.2697 0.0752404 0
9.1933 0.0771816 0
9.11387 0.0790573 0
9.03139 0.0808775 0
8.94583 0.0826529 0
8.85713 0.0843942 0
8.76527 0.0861115 0
8.67017 0.0878137 0
8.57177 0.0895085 0
8.46998 0.0912021 0
8.36474 0.0928992 0
8.25595 0.0946026 0
8.14352 0.0963132 0
8.02736 0.0980293 0
7.90737 0.0997458 0
7.78347 0.101453 0
7.65559 0.103138 0
7.52368 0.104778 0
7.3877 0.106344 0
7.24765 0.1078 0
7.10357 0.109098 0
6.95556 0.110183 0
6.80377 0.110993 0
6.64842 0.111457 0
6.48981 0.1115 0
6.32834 0.111045 0
6.16447 0.11002 0
5.99878 0.108366 0
5.83189 0.106041 0
5.66451 0.103033 0
5.49735 0.0993702 0
5.33113 0.0951275 0
5.1665 0.090435 0
5.00401 0.0854799 0
4.84404 0.0805012 0
4.68675 0.0757749 0
4.53207 0.0715867 0
4.37967 0.0681889 0
4.22898 0.065745 0
4.07932 0.0642703 0
3.93002 0.063595 0
3.78051 0.0633788 0
3.63056 0.063199 0
3.4802 0.0626948 0
3.32975 0.0617071 0
3.17959 0.0603375 0
3.02998 0.0588917 0
2.88094 0.0577393 0
2.73222 0.0571738 0
2.58342 0.0573327 0
2.43421 0.0581823 0
2.28449 0.0595308 0
2.13447 0.0610513 0
1.98469 0.0623316 0
1.83581 0.062975 0
1.68845 0.0627278 0
1.54312 0.0615656 0
1.40011 0.0596779 0
1.25962 0.0573587 0
1.12183 0.0548714 0
0.986946 0.0523629 0
0.855217 0.0498579 0
0.726954 0.0473095 0
0.602508 0.0446578 0
0.482268 0.0418609 0
0.366655 0.0388959 0
0.256108 0.0357447 0
0.151093 0.0323799 0
0.0521006 0.0287575 0
-0.0403532 0.0248172 0
-0.125681 0.020504 0
-0.203175 0.0157616 0
-0.272186 0.0104963 0
-0.331744 0.00472763 0
-0.380882 -0.00174871 0
-0.418735 -0.00893946 0
-0.444105 -0.0168873 0
-0.455803 -0.0256494 0
-0.452206 -0.0354092 0
-0.432186 -0.0452539 0
-0.397022 -0.0541789 0
-0.348041 -0.0616887 0
-0.287312 -0.0674281 0
-0.215914 -0.0713137 0
-0.14166 -0.0780059 0
-0.0504161 -0.084407 0
10.004 0.00687938 0
10.018 0.0164182 0
10.0337 0.0223598 0
10.0485 0.0271543 0
10.0622 0.0318335 0
10.0753 0.0363353 0
10.0878 0.0405458 0
10.0993 0.0445561 0
10.1097 0.0484937 0
10.1188 0.0524224 0
10.1266 0.0563629 0
10.1329 0.06033 0
10.1378 0.0643409 0
10.141 0.0684111 0
10.1426 0.0725529 0
10.1423 0.0767761 0
10.1401 0.0810903 0
10.1359 0.0855052 0
10.1296 0.0900307 0
10.1211 0.0946767 0
10.1104 0.0994539 0
10.0973 0.104374 0
10.0817 0.109447 0
10.0636 0.114683 0
10.0429 0.120093 0
10.0194 0.125683 0
9.99296 0.131462 0
9.96354 0.137435 0
9.93098 0.143602 0
9.89511 0.149963 0
9.85577 0.156509 0
9.81276 0.163225 0
9.76589 0.170087 0
9.71494 0.177062 0
9.65969 0.184104 0
9.59988 0.191155 0
9.53528 0.198145 0
9.46563 0.204988 0
9.39068 0.211586 0
9.31018 0.217831 0
9.22393 0.223609 0
9.13173 0.228804 0
9.03343 0.233312 0
8.92894 0.237045 0
8.8182 0.239947 0
8.70122 0.242004 0
8.57808 0.243253 0
8.44891 0.24379 0
8.31387 0.243768 0
8.17321 0.243391 0
8.02716 0.242894 0
7.87602 0.242514 0
7.72007 0.242453 0
7.55961 0.242839 0
7.39489 0.243691 0
7.22612 0.244911 0
7.05342 0.246303 0
6.87682 0.247637 0
6.69629 0.248725 0
6.51181 0.249507 0
6.32338 0.250067 0
6.13107 0.250589 0
5.93497 0.251223 0
5.73522 0.251933 0
5.53206 0.252431 0
5.32593 0.252253 0
5.1176 0.250989 0
4.90818 0.248529 0
4.69899 0.245168 0
4.49116 0.241463 0
4.28542 0.237926 0
4.08181 0.234766 0
3.87982 0.23183 0
3.67871 0.228763 0
3.47785 0.225226 0
3.27701 0.221026 0
3.07642 0.2161 0
2.87664 0.210438 0
2.67839 0.204033 0
2.48245 0.196866 0
2.28955 0.188913 0
2.10042 0.18015 0
1.91576 0.170547 0
1.73631 0.160056 0
1.56281 0.14861 0
1.39602 0.136108 0
1.23669 0.122404 0
1.08553 0.107411 0
0.943319 0.091 0
0.810707 0.0730638 0
0.68826 0.0536114 0
0.576326 0.0328189 0
0.474489 0.010879 0
0.381889 -0.0113362 0
0.299396 -0.0326873 0
0.226889 -0.0521717 0
0.163163 -0.0688379 0
0.109062 -0.0806651 0
0.055165 -0.0907513 0
0.022995 -0.113644 0
10 0.00444604 0
10.0002 0.0121697 0
9.99973 0.0182371 0
9.99769 0.0234034 0
9.99381 0.0283365 0
9.98841 0.0331872 0
9.98171 0.0379397 0
9.97373 0.0426378 0
9.96445 0.0473536 0
9.95391 0.0521278 0
9.94218 0.0569727 0
9.9293 0.0618955 0
9.91532 0.0669062 0
9.90026 0.0720152 0
9.88418 0.0772308 0
9.86709 0.08256 0
9.84904 0.0880093 0
9.83006 0.0935859 0
9.81018 0.0992974 0
9.78942 0.105152 0
9.76783 0.111159 0
9.74542 0.117331 0
9.72223 0.123679 0
9.69829 0.130216 0
9.67362 0.136958 0
9.64826 0.143919 0
9.62224 0.151115 0
9.59557 0.158559 0
9.56828 0.166265 0
9.54039 0.174245 0
9.51191 0.182508 0
9.48284 0.191058 0
9.45318 0.199894 0
9.42289 0.209007 0
9.39193 0.218381 0
9.36023 0.227986 0
9.32768 0.237781 0
9.29415 0.247711 0
9.25946 0.257706 0
9.22338 0.267683 0
9.18563 0.277546 0
9.14589 0.287195 0
9.10379 0.296527 0
9.05891 0.305446 0
9.01081 0.313876 0
8.95904 0.321774 0
8.90316 0.329135 0
8.84275 0.336005 0
8.77744 0.342481 0
8.70694 0.348705 0
8.63104 0.354852 0
8.54963 0.361098 0
8.46267 0.36759 0
8.37017 0.374411 0
8.27218 0.381547 0
8.16869 0.388891 0
8.05966 0.396258 0
7.94496 0.403452 0
7.8244 0.410323 0
7.69778 0.416836 0
7.56497 0.42309 0
7.42597 0.429282 0
7.28087 0.435628 0
7.12984 0.442213 0
6.97291 0.448852 0
6.80991 0.455004 0
6.6405 0.459827 0
6.46433 0.462433 0
6.28145 0.462264 0
6.0926 0.459412 0
5.89917 0.454697 0
5.70281 0.449376 0
5.50485 0.444617 0
5.30582 0.440999 0
5.10543 0.43834 0
4.90298 0.435914 0
4.69781 0.43287 0
4.48969 0.428582 0
4.27878 0.42276 0
4.06556 0.415359 0
3.85059 0.40642 0
3.63444 0.395968 0
3.41765 0.383979 0
3.20077 0.370401 0
2.98432 0.355164 0
2.76883 0.338178 0
2.55479 0.319345 0
2.34267 0.298578 0
2.13293 0.275812 0
1.92597 0.251043 0
1.72218 0.224386 0
1.52193 0.196123 0
1.32561 0.166893 0
1.13359 0.137394 0
0.94625 0.108429 0
0.76408 0.0811155 0
0.587312 0.0569312 0
0.415962 0.037875 0
0.244519 0.0225184 0
0.0930057 -0.00124102 0
9.99995 0.00463379 0
9.9995 0.0136162 0
9.99817 0.021899 0
9.99537 0.0295317 0
9.9908 0.036815 0
9.98453 0.0439152 0
9.97665 0.0508515 0
9.96718 0.057633 0
9.95607 0.064301 0
9.94332 0.070899 0
9.92895 0.0774547 0
9.91297 0.0839858 0
9.89539 0.090508 0
9.87621 0.0970364 0
9.85543 0.103584 0
9.83308 0.110163 0
9.80915 0.116783 0
9.78366 0.123455 0
9.75663 0.130187 0
9.72805 0.13699 0
9.69797 0.143873 0
9.66638 0.150845 0
9.63334 0.157918 0
9.59885 0.165101 0
9.56296 0.172408 0
9.52571 0.17985 0
9.48713 0.187438 0
9.44729 0.195184 0
9.40622 0.203099 0
9.36401 0.21119 0
9.3207 0.219466 0
9.27638 0.227932 0
9.23112 0.236589 0
9.18501 0.245437 0
9.13813 0.25447 0
9.09057 0.263674 0
9.04239 0.273035 0
8.99369 0.282528 0
8.94452 0.292126 0
8.89492 0.301798 0
8.84491 0.311509 0
8.79448 0.321223 0
8.74358 0.330907 0
8.69212 0.340534 0
8.63999 0.35009 0
8.58701 0.359577 0
8.53299 0.369018 0
8.47774 0.378463 0
8.42103 0.387981 0
8.36267 0.397663 0
8.30249 0.407608 0
8.24035 0.417908 0
8.17617 0.428634 0
8.10985 0.439814 0
8.04134 0.451428 0
7.97054 0.463403 0
7.8973 0.475632 0
7.82142 0.487999 0
7.74263 0.500409 0
7.66063 0.512807 0
7.5752 0.525179 0
7.48618 0.537548 0
7.39361 0.549953 0
7.29761 0.562427 0
7.19823 0.574964 0
7.09518 0.587432 0
6.98754 0.599489 0
6.87374 0.610518 0
6.75185 0.619712 0
6.62021 0.626329 0
6.47816 0.630058 0
6.32633 0.631272 0
6.16645 0.630964 0
6.00061 0.630323 0
5.83047 0.630182 0
5.6568 0.630676 0
5.47952 0.631292 0
5.29808 0.631236 0
5.11192 0.62982 0
4.92072 0.626654 0
4.72433 0.621609 0
4.52273 0.614671 0
4.31595 0.605833 0
4.10396 0.595047 0
3.88676 0.582245 0
3.66435 0.567358 0
3.43671 0.550327 0
3.20385 0.531101 0
2.96579 0.509653 0
2.72261 0.48599 0
2.47447 0.460202 0
2.22167 0.432493 0
1.96474 0.40326 0
1.7045 0.37309 0
1.44198 0.342853 0
1.17847 0.313759 0
0.914981 0.287287 0
0.652578 0.264958 0
0.387918 0.247965 0
0.142867 0.224477 0
9.9999 0.00498089 0
9.99905 0.0147606 0
9.99712 0.0240917 0
9.99381 0.0329206 0
9.98894 0.041403 0
9.9825 0.0496888 0
9.97453 0.0578388 0
9.96503 0.0658807 0
9.95397 0.0738547 0
9.94135 0.0818055 0
9.92715 0.0897662 0
9.91138 0.0977575 0
9.89403 0.105795 0
9.87511 0.113892 0
9.85459 0.122059 0
9.83248 0.130306 0
9.80876 0.13864 0
9.78343 0.147066 0
9.75647 0.15559 0
9.72788 0.164215 0
9.69765 0.172947 0
9.66578 0.181791 0
9.63226 0.190753 0
9.59708 0.199838 0
9.56024 0.209054 0
9.52174 0.218405 0
9.48158 0.227898 0
9.43976 0.237537 0
9.39628 0.247325 0
9.35114 0.257262 0
9.30437 0.267347 0
9.25596 0.277577 0
9.20594 0.287943 0
9.15433 0.298435 0
9.10114 0.309037 0
9.04641 0.319729 0
8.99016 0.330486 0
8.93242 0.341281 0
8.87323 0.352081 0
8.81262 0.362854 0
8.75061 0.373568 0
8.68723 0.384194 0
8.62251 0.394709 0
8.55646 0.405099 0
8.48908 0.415364 0
8.42039 0.425521 0
8.35039 0.435605 0
8.27908 0.44567 0
8.2065 0.455788 0
8.13267 0.466044 0
8.05765 0.476529 0
7.98152 0.487327 0
7.90438 0.498509 0
7.82636 0.510121 0
