vx vy vz
9.98925 0.0213645 0
9.96572 0.036341 0
9.93392 0.0434827 0
9.89296 0.0487338 0
9.84516 0.0536571 0
9.7921 0.0584243 0
9.73396 0.0630018 0
9.67056 0.0674258 0
9.60183 0.0717561 0
9.52781 0.0760315 0
9.44848 0.0802742 0
9.36373 0.0845053 0
9.27342 0.0887487 0
9.17735 0.0930303 0
9.0753 0.0973769 0
8.967 0.101817 0
8.85213 0.106383 0
8.73033 0.11111 0
8.60115 0.116039 0
8.4641 0.121215 0
8.31858 0.126689 0
8.16393 0.132517 0
7.99937 0.138762 0
7.82402 0.145491 0
7.63686 0.152775 0
7.43675 0.160685 0
7.2224 0.169285 0
6.99239 0.178624 0
6.74519 0.188722 0
6.47919 0.199548 0
6.19273 0.210998 0
5.88426 0.222853 0
5.55245 0.234743 0
5.19638 0.24609 0
4.81576 0.256077 0
4.41127 0.263629 0
3.98482 0.26743 0
3.53989 0.266003 0
3.08174 0.257862 0
2.61755 0.241762 0
2.15632 0.217026 0
1.70852 0.183911 0
1.28548 0.14393 0
0.898467 0.100051 0
0.557474 0.056621 0
0.269764 0.0190518 0
0.0368527 -0.00656005 0
-0.144666 -0.0158994 0
-0.293026 -0.00910176 0
-0.415967 0.0059818 0
-0.519232 0.0174451 0
-0.606937 0.0205489 0
-0.681913 0.0172645 0
-0.745751 0.0113787 0
-0.798504 0.00551846 0
-0.839697 0.00145166 0
-0.871281 0.0011659 0
-0.898872 0.00650194 0
-0.931135 0.0171806 0
-0.976203 0.030333 0
-1.03856 0.0416568 0
-1.11766 0.0466955 0
-1.20705 0.0416309 0
-1.29259 0.0239171 0
-1.35141 -0.00747139 0
-1.35656 -0.051014 0
-1.29177 -0.106206 0
-1.13969 -0.172354 0
-0.884713 -0.247027 0
-0.52642 -0.320622 0
-0.0824351 -0.375655 0
0.41161 -0.3899 0
0.897939 -0.347634 0
1.29307 -0.251935 0
1.54319 -0.106367 0
1.53074 0.0601634 0
1.25168 0.172122 0
0.893901 0.171248 0
0.636126 0.0823755 0
0.432177 0.0263793 0
0.0383301 0.189707 0
-0.694428 0.411195 0
-1.57809 0.529626 0
-2.46612 0.53389 0
-3.25695 0.455829 0
-3.8882 0.333114 0
-4.33083 0.194678 0
-4.57607 0.0604217 0
-4.62333 -0.0589844 0
-4.49249 -0.162676 0
-4.22202 -0.258107 0
-3.79225 -0.355359 0
-3.20073 -0.45346 0
-2.45621 -0.544232 0
-1.60082 -0.606488 0
-0.713139 -0.604446 0
0.093308 -0.502088 0
0.684242 -0.275782 0
0.83707 0.0937547 0
0.437775 0.290032 0
10.0047 0.00755038 0
10.0198 0.0187668 0
10.036 0.0266212 0
10.0508 0.0333459 0
10.0645 0.0399465 0
10.0774 0.0464324 0
10.0895 0.0527304 0
10.1003 0.058939 0
10.1097 0.0651984 0
10.1175 0.0715987 0
10.1235 0.0781936 0
10.1276 0.0850316 0
10.1296 0.0921664 0
10.1294 0.0996545 0
10.1267 0.107555 0
10.1212 0.11593 0
10.1129 0.124851 0
10.1013 0.134398 0
10.0862 0.144661 0
10.0672 0.155747 0
10.044 0.167776 0
10.0161 0.18089 0
9.98298 0.195249 0
9.94395 0.21104 0
9.89831 0.228473 0
9.84515 0.247781 0
9.78338 0.269221 0
9.71169 0.293062 0
9.6285 0.319576 0
9.5319 0.349011 0
9.41958 0.381559 0
9.28882 0.417309 0
9.13642 0.456175 0
8.95872 0.497815 0
8.75165 0.541541 0
8.51087 0.586219 0
8.23199 0.630193 0
7.91092 0.671243 0
7.54438 0.70662 0
7.13037 0.73318 0
6.6688 0.747648 0
6.16199 0.747002 0
5.61498 0.728934 0
5.03578 0.692341 0
4.43526 0.637749 0
3.82709 0.567605 0
3.22719 0.486442 0
2.6537 0.401024 0
2.12502 0.31974 0
1.65627 0.250325 0
1.25459 0.197529 0
0.916539 0.161548 0
0.632058 0.138135 0
0.390371 0.120732 0
0.183036 0.103958 0
0.00434849 0.0860973 0
-0.151402 0.0711231 0
-0.289744 0.0661821 0
-0.414865 0.0743289 0
-0.530573 0.0926046 0
-0.639293 0.113432 0
-0.74115 0.127621 0
-0.833316 0.126959 0
-0.911175 0.105011 0
-0.971673 0.056799 0
-1.01134 -0.0204347 0
-1.00712 -0.129331 0
-0.933016 -0.267906 0
-0.77423 -0.427124 0
-0.524418 -0.584834 0
-0.193881 -0.704569 0
0.189108 -0.742679 0
0.574329 -0.658656 0
0.897043 -0.445698 0
1.07372 -0.132882 0
1.13825 0.20318 0
1.00855 0.432371 0
0.6419 0.454883 0
0.111601 0.45591 0
-0.658508 0.731636 0
-1.63232 1.09292 0
-2.64541 1.30542 0
-3.50866 1.30904 0
-4.14708 1.15575 0
-4.56247 0.920854 0
-4.79902 0.661034 0
-4.91075 0.405943 0
-4.94205 0.165898 0
-4.91913 -0.0596362 0
-4.83158 -0.276986 0
-4.63324 -0.494808 0
-4.31971 -0.721454 0
-3.87552 -0.952641 0
-3.29449 -1.16713 0
-2.58675 -1.31493 0
-1.78993 -1.31253 0
-0.977767 -1.06585 0
-0.260681 -0.524829 0
0.229895 0.217001 0
0.316058 0.710544 0
9.99995 0.00572708 0
9.99943 0.0155759 0
9.9975 0.0235009 0
9.99315 0.0305217 0
9.98627 0.0373826 0
9.97721 0.0442336 0
9.9662 0.0510738 0
9.95326 0.0579783 0
9.93838 0.0650505 0
9.92163 0.0723597 0
9.90309 0.0799473 0
9.88285 0.0878519 0
9.86096 0.0961198 0
9.8375 0.104803 0
9.81254 0.11396 0
9.78616 0.123656 0
9.75843 0.133966 0
9.72945 0.14498 0
9.69931 0.156801 0
9.66811 0.169553 0
9.63596 0.183383 0
9.60299 0.198462 0
9.56934 0.214997 0
9.53516 0.233229 0
9.50061 0.253444 0
9.46588 0.275972 0
9.43116 0.301198 0
9.39662 0.329558 0
9.36242 0.361537 0
9.32862 0.397658 0
9.29516 0.438462 0
9.26177 0.484462 0
9.2278 0.536094 0
9.19209 0.593625 0
9.15273 0.657044 0
9.10686 0.725919 0
9.05046 0.799257 0
8.97811 0.875358 0
8.88301 0.951739 0
8.75713 1.02513 0
8.59151 1.09159 0
8.37697 1.14684 0
8.10491 1.18661 0
7.76831 1.20717 0
7.36277 1.20578 0
6.88753 1.18102 0
6.34648 1.133 0
5.7489 1.0633 0
5.11007 0.974879 0
4.45067 0.87211 0
3.79501 0.761114 0
3.16787 0.649617 0
2.59056 0.545744 0
2.07686 0.455864 0
1.63064 0.382757 0
1.24728 0.325604 0
0.918353 0.282592 0
0.635992 0.253138 0
0.394739 0.237245 0
0.189601 0.233174 0
0.0146307 0.235101 0
-0.137105 0.233675 0
-0.272181 0.219358 0
-0.395085 0.183375 0
-0.506284 0.11739 0
-0.599696 0.0128399 0
-0.660902 -0.140224 0
-0.672334 -0.341029 0
-0.617615 -0.57642 0
-0.485779 -0.814757 0
-0.2786 -1.00434 0
-0.0162019 -1.08082 0
0.261865 -0.981839 0
0.493648 -0.680711 0
0.597702 -0.236181 0
0.549304 0.260274 0
0.339282 0.675857 0
-0.124923 0.927322 0
-0.89615 1.2655 0
-1.86757 1.71052 0
-2.79329 2.01287 0
-3.49894 2.04052 0
-3.95422 1.83127 0
-4.22888 1.49395 0
-4.40702 1.12352 0
-4.54348 0.772216 0
-4.65377 0.454965 0
-4.7278 0.164103 0
-4.74863 -0.116807 0
-4.70406 -0.404453 0
-4.58918 -0.71028 0
-4.39812 -1.03821 0
-4.11982 -1.38605 0
-3.73926 -1.73141 0
-3.23884 -2.01391 0
-2.60484 -2.11962 0
-1.84686 -1.89314 0
-1.03612 -1.21424 0
-0.328983 -0.164219 0
0.100301 0.797075 0
9.99983 0.00592254 0
9.99859 0.0174956 0
9.99579 0.0284291 0
9.99078 0.0388535 0
9.98323 0.0490819 0
9.9732 0.0592571 0
9.96078 0.0693943 0
9.94594 0.0795176 0
9.92862 0.0896831 0
9.9088 0.0999471 0
9.88646 0.110354 0
9.8616 0.120943 0
9.83421 0.13176 0
9.80427 0.142854 0
9.77175 0.154277 0
9.73666 0.16609 0
9.69897 0.178357 0
9.6587 0.191154 0
9.61586 0.204569 0
9.57046 0.218701 0
9.52254 0.233668 0
9.47219 0.249606 0
9.41949 0.266674 0
9.36459 0.285058 0
9.30769 0.304978 0
9.24905 0.326689 0
9.18904 0.350488 0
9.12812 0.376721 0
9.06691 0.405785 0
9.00615 0.438135 0
8.9468 0.47428 0
8.88998 0.514783 0
8.83701 0.560251 0
8.78934 0.611305 0
8.74843 0.668538 0
8.71561 0.732447 0
8.69176 0.803327 0
8.67692 0.88114 0
8.66983 0.965356 0
8.66743 1.05479 0
8.66436 1.14749 0
8.6528 1.24069 0
8.62247 1.33089 0
8.56114 1.41407 0
8.45544 1.4859 0
8.29196 1.54205 0
8.05858 1.57831 0
7.74575 1.59073 0
7.34793 1.5758 0
6.86506 1.53109 0
6.30397 1.4561 0
5.67932 1.35316 0
5.01335 1.22789 0
4.33392 1.08881 0
3.67052 0.946396 0
3.04903 0.811361 0
2.48737 0.692894 0
1.9941 0.59701 0
1.57021 0.525443 0
1.21164 0.475477 0
0.910694 0.440529 0
0.657186 0.411318 0
0.439734 0.377354 0
0.248045 0.327177 0
0.0770102 0.247636 0
-0.0766552 0.122873 0
-0.208615 -0.0621518 0
-0.309203 -0.311279 0
-0.366528 -0.611262 0
-0.366093 -0.924705 0
-0.300992 -1.18499 0
-0.180737 -1.30455 0
-0.0325231 -1.19459 0
0.0921457 -0.805399 0
0.111758 -0.195786 0
-0.0331574 0.474224 0
-0.363873 1.08367 0
-0.958129 1.62701 0
-1.77488 2.16609 0
-2.58891 2.56914 0
-3.18781 2.66551 0
-3.5371 2.46284 0
-3.72866 2.08915 0
-3.86267 1.66978 0
-3.98735 1.26889 0
-4.10555 0.900327 0
-4.20203 0.556071 0
-4.2629 0.223619 0
-4.28199 -0.10836 0
-4.25852 -0.449389 0
-4.19328 -0.808979 0
-4.08726 -1.19632 0
-3.93865 -1.61645 0
-3.73848 -2.05947 0
-3.46211 -2.47875 0
-3.05909 -2.76015 0
-2.45977 -2.70262 0
-1.64061 -2.0677 0
-0.737771 -0.798021 0
-0.0657688 0.509048 0
9.99981 0.00665454 0
9.99829 0.0198919 0
9.995 0.0327839 0
9.98956 0.0452505 0
