vx vy vz
9.99007 0.0213489 0
9.96919 0.0355823 0
9.94135 0.0414756 0
9.90597 0.0453468 0
9.86562 0.04884 0
9.82195 0.0520767 0
9.77521 0.0550035 0
9.72528 0.0576719 0
9.6722 0.060158 0
9.61614 0.062509 0
9.55719 0.0647493 0
9.49539 0.066895 0
9.43075 0.0689611 0
9.36325 0.0709628 0
9.29289 0.0729151 0
9.21965 0.074829 0
9.14348 0.0767114 0
9.06435 0.0785676 0
8.9822 0.0804056 0
8.89698 0.0822315 0
8.80864 0.0840446 0
8.71711 0.0858393 0
8.62236 0.0876069 0
8.52435 0.0893328 0
8.42306 0.0909946 0
8.31851 0.0925629 0
8.21075 0.0939986 0
8.09987 0.0952481 0
7.98605 0.0962425 0
7.86952 0.0968977 0
7.7506 0.0971184 0
7.6297 0.0968056 0
7.50733 0.0958666 0
7.38406 0.094227 0
7.26053 0.0918475 0
7.1374 0.0887445 0
7.01528 0.0850094 0
6.89468 0.0808237 0
6.77591 0.0764597 0
6.65906 0.0722592 0
6.54389 0.0685751 0
6.42993 0.0656774 0
6.31652 0.0636508 0
6.20299 0.0623311 0
6.08881 0.0613344 0
5.97369 0.0601995 0
5.85759 0.058601 0
5.74064 0.056541 0
5.623 0.0543931 0
5.50477 0.0527572 0
5.38589 0.0521876 0
5.26622 0.0529279 0
5.14559 0.0547989 0
5.02379 0.0572998 0
4.90063 0.0598446 0
4.77592 0.0619871 0
4.6495 0.0635343 0
4.52128 0.0645277 0
4.39123 0.0651324 0
4.25943 0.0655168 0
4.126 0.0657846 0
3.99108 0.0659726 0
3.85483 0.0660743 0
3.71741 0.0660682 0
3.57897 0.0659343 0
3.43968 0.0656605 0
3.29972 0.065242 0
3.15928 0.0646739 0
3.01858 0.0639494 0
2.87784 0.0630616 0
2.73731 0.0620062 0
2.59725 0.0607844 0
2.45793 0.0593937 0
2.31963 0.0578268 0
2.18266 0.0560836 0
2.04731 0.0541687 0
1.91391 0.0520822 0
1.78278 0.0498253 0
1.65425 0.0474012 0
1.52866 0.0448135 0
1.40633 0.0420658 0
1.28761 0.0391625 0
1.17282 0.0361076 0
1.06229 0.0329057 0
0.956349 0.029563 0
0.855292 0.0260873 0
0.759415 0.0224882 0
0.668983 0.0187801 0
0.584225 0.0149827 0
0.505325 0.0111268 0
0.432408 0.00725163 0
0.365518 0.00340805 0
0.304603 -0.00034052 0
0.249498 -0.00391895 0
0.199873 -0.00722881 0
0.155319 -0.01016 0
0.114707 -0.0124784 0
0.0793407 -0.0140512 0
0.0391251 -0.0150314 0
0.015748 -0.0200942 0
10.004 0.00676676 0
10.018 0.016085 0
10.0336 0.0218046 0
10.0484 0.0263683 0
10.0621 0.0308077 0
10.0752 0.0350621 0
10.0877 0.0390159 0
10.0993 0.0427584 0
10.1097 0.0464189 0
10.1189 0.0500653 0
10.1269 0.0537218 0
10.1336 0.0574061 0
10.1389 0.061139 0
10.1428 0.0649393 0
10.1451 0.0688217 0
10.1459 0.0727976 0
10.1449 0.0768772 0
10.1423 0.0810703 0
10.1378 0.0853853 0
10.1314 0.0898272 0
10.1231 0.0943979 0
10.1127 0.0990979 0
10.1002 0.103924 0
10.0854 0.108866 0
10.0682 0.113907 0
10.0485 0.119021 0
10.026 0.124171 0
10.0007 0.129304 0
9.97234 0.134354 0
9.94067 0.139242 0
9.90547 0.143874 0
9.86651 0.148153 0
9.82354 0.151981 0
9.77631 0.15527 0
9.72462 0.15796 0
9.66827 0.160026 0
9.60715 0.161498 0
9.54121 0.162472 0
9.47048 0.163107 0
9.39514 0.163608 0
9.31544 0.1642 0
9.23176 0.165089 0
9.1445 0.166433 0
9.05399 0.168329 0
8.96041 0.170816 0
8.86361 0.173876 0
8.7631 0.177416 0
8.65804 0.181228 0
8.54755 0.184968 0
8.43096 0.188196 0
8.30819 0.19051 0
8.17991 0.191738 0
8.04746 0.192064 0
7.91244 0.192007 0
7.77622 0.192217 0
7.63958 0.193206 0
7.50254 0.195155 0
7.36458 0.197908 0
7.22495 0.201115 0
7.08295 0.204417 0
6.93815 0.207577 0
6.79034 0.2105 0
6.63947 0.213188 0
6.48556 0.215671 0
6.32865 0.217959 0
6.16874 0.220041 0
6.00585 0.221887 0
5.84 0.223469 0
5.67124 0.224757 0
5.49963 0.22572 0
5.32525 0.226328 0
5.14821 0.226558 0
4.96865 0.226383 0
4.78672 0.225776 0
4.6026 0.224711 0
4.4165 0.223168 0
4.22865 0.221125 0
4.0393 0.218567 0
3.84873 0.215483 0
3.65722 0.211861 0
3.46509 0.207698 0
3.27268 0.202992 0
3.08031 0.197748 0
2.88833 0.191977 0
2.6971 0.185695 0
2.50694 0.178929 0
2.31821 0.171714 0
2.13123 0.164098 0
1.94631 0.156142 0
1.76372 0.147921 0
1.58368 0.139534 0
1.40638 0.131107 0
1.23191 0.122794 0
1.06029 0.114784 0
0.891401 0.107304 0
0.725151 0.100609 0
0.56084 0.0950646 0
0.399526 0.0910783 0
0.233637 0.0881596 0
0.0867383 0.0778313 0
