vx vy vz
10.0445 0.0243579 0
10.0823 0.0295087 0
10.0434 0.043916 0
10.0133 0.0473324 0
9.98691 0.0430736 0
9.97552 0.024255 0
9.97777 0.0103701 0
9.97376 0.018237 0
9.95197 0.0334461 0
9.92058 0.0334884 0
9.89461 0.0174016 0
9.88022 0.00464401 0
9.86995 0.0120255 0
9.85111 0.035727 0
9.81813 0.0551927 0
9.77696 0.0528295 0
9.73826 0.0293122 0
9.70853 0.00202995 0
9.68638 -0.0101616 0
9.66366 -0.000697887 0
9.62993 0.02289 0
9.5788 0.0471323 0
9.51115 0.0619785 0
9.4329 0.0650781 0
9.35058 0.0600882 0
9.26857 0.0523516 0
9.18867 0.045645 0
9.11081 0.0413503 0
9.03408 0.039254 0
8.95755 0.038591 0
8.88065 0.0386651 0
8.8031 0.039046 0
8.72476 0.0395326 0
8.64555 0.0400537 0
8.56543 0.0405923 0
8.48436 0.0411483 0
8.40231 0.0417239 0
8.31922 0.0423205 0
8.23505 0.042939 0
8.14975 0.0435793 0
8.06329 0.0442417 0
7.97561 0.044926 0
7.88666 0.045632 0
7.79641 0.0463595 0
7.7048 0.0471084 0
7.61178 0.0478783 0
7.51731 0.048669 0
7.42135 0.0494799 0
7.32385 0.0503107 0
7.22475 0.0511607 0
7.12402 0.0520292 0
7.02161 0.0529156 0
6.91749 0.0538189 0
6.81159 0.0547381 0
6.7039 0.0556721 0
6.59435 0.0566198 0
6.48293 0.0575797 0
6.36958 0.0585503 0
6.25429 0.0595301 0
6.13701 0.0605175 0
6.01771 0.0615107 0
5.89639 0.0625075 0
5.773 0.0635055 0
5.64753 0.0645021 0
5.51998 0.0654948 0
5.39033 0.0664823 0
5.25858 0.067462 0
5.12474 0.0684341 0
4.98883 0.0693839 0
4.85086 0.0702979 0
4.71084 0.0711668 0
4.56881 0.0719849 0
4.42479 0.0727492 0
4.27883 0.0734565 0
4.13099 0.0741023 0
3.98133 0.0746819 0
3.82991 0.0751908 0
3.67681 0.0756255 0
3.52212 0.0759826 0
3.36593 0.0762597 0
3.20833 0.0764552 0
3.04943 0.0765684 0
2.88934 0.0765998 0
2.72816 0.0765513 0
2.56602 0.0764261 0
2.40302 0.0762291 0
2.23928 0.0759668 0
2.07492 0.0756472 0
1.91002 0.07528 0
1.74471 0.0748761 0
1.57905 0.0744478 0
1.41315 0.0740082 0
1.24706 0.0735711 0
1.08085 0.0731505 0
0.914572 0.0727601 0
0.748253 0.0724127 0
0.581924 0.0721209 0
0.415596 0.0718856 0
0.2493 0.0717069 0
0.0829964 0.0716459 0
10.0219 -0.0210373 0
10.0549 0.0203004 0
10.0475 0.0131775 0
10.0584 0.00117458 0
10.0551 -0.00901807 0
10.0349 -0.0152701 0
10.0171 -0.0092463 0
10.0136 0.0060316 0
10.0163 0.019243 0
10.0094 0.0240108 0
9.98725 0.022564 0
9.95875 0.0193188 0
9.93739 0.0162405 0
9.92844 0.0149234 0
9.92479 0.0182499 0
9.91285 0.0276096 0
9.8836 0.0399672 0
9.84072 0.0497327 0
9.79807 0.0542205 0
9.76895 0.0562416 0
9.75691 0.0607581 0
9.75475 0.0700692 0
9.75034 0.0824583 0
9.73335 0.0944403 0
9.69899 0.103473 0
9.64814 0.108979 0
9.58511 0.111794 0
9.51471 0.11314 0
9.44054 0.11396 0
9.36463 0.114749 0
9.28788 0.115666 0
9.21059 0.116718 0
9.13277 0.117873 0
9.05435 0.119106 0
8.97527 0.120407 0
8.89546 0.121775 0
8.81487 0.123209 0
8.73345 0.124712 0
8.65115 0.126284 0
8.56791 0.127927 0
8.4837 0.129641 0
8.39844 0.131427 0
8.31211 0.133285 0
8.22463 0.135215 0
8.13597 0.137219 0
8.04606 0.139295 0
7.95485 0.141445 0
7.86229 0.143668 0
7.76832 0.145964 0
7.67289 0.148332 0
7.57593 0.150772 0
7.4774 0.153283 0
7.37724 0.155865 0
7.27538 0.158515 0
7.17177 0.161233 0
7.06636 0.164016 0
6.95909 0.166862 0
6.84989 0.169769 0
6.73871 0.172733 0
6.6255 0.175752 0
6.51019 0.178822 0
6.39273 0.18194 0
6.27307 0.185101 0
6.15114 0.188304 0
6.0269 0.191542 0
5.90029 0.194813 0
5.77127 0.198109 0
5.63978 0.201425 0
5.50577 0.204746 0
5.3692 0.208058 0
5.23002 0.211352 0
5.0882 0.214619 0
4.94372 0.217851 0
4.79653 0.221041 0
4.64662 0.224177 0
4.49396 0.227248 0
4.33854 0.230243 0
4.18035 0.233149 0
4.01938 0.235957 0
3.85564 0.238653 0
3.68916 0.241229 0
3.51994 0.243674 0
3.34802 0.245979 0
3.17344 0.248136 0
2.99626 0.250141 0
2.81655 0.251987 0
2.63437 0.253672 0
2.44982 0.255196 0
2.263 0.25656 0
2.07402 0.257767 0
1.88303 0.258822 0
1.69015 0.259732 0
1.49554 0.260505 0
1.29938 0.261149 0
1.10184 0.261674 0
0.903114 0.262089 0
0.703405 0.262405 0
0.502927 0.262626 0
0.301889 0.262806 0
0.100406 0.262521 0
10.0435 0.0219341 0
10.1379 0.0390038 0
10.1287 0.0391579 0
10.0789 0.05845 0
10.0214 0.0753648 0
9.98437 0.0634725 0
9.95612 0.0332146 0
9.93174 0.0203925 0
9.92279 0.0380348 0
9.93037 0.0629464 0
9.94028 0.0691504 0
9.93758 0.0563793 0
9.91672 0.0444108 0
9.88192 0.0498836 0
9.84264 0.0715684 0
9.8079 0.0937734 0
9.7819 0.100574 0
9.76386 0.087269 0
9.75088 0.0627259 0
9.73917 0.0427618 0
9.72395 0.0398019 0
9.70071 0.0563759 0
9.66678 0.0860451 0
9.62156 0.118956 0
9.56606 0.147219 0
9.50238 0.167303 0
9.43312 0.179502 0
9.36049 0.186053 0
9.28594 0.1894 0
9.21026 0.191324 0
9.13383 0.192822 0
9.05677 0.194331 0
8.97908 0.195985 0
8.90072 0.1978 0
8.82162 0.199762 0
8.74174 0.201857 0
8.66102 0.204076 0
8.57943 0.206415 0
8.49691 0.208874 0
8.41341 0.211454 0
8.3289 0.214155 0
8.24331 0.216979 0
8.15661 0.219926 0
8.06875 0.222999 0
7.97967 0.226197 0
7.88934 0.229522 0
7.79769 0.232974 0
7.70469 0.236554 0
7.61027 0.240263 0
7.5144 0.2441 0
7.41702 0.248065 0
7.31808 0.252158 0
7.21754 0.256379 0
7.11534 0.260726 0
7.01144 0.265198 0
6.90578 0.269793 0
6.79832 0.27451 0
6.689 0.279345 0
6.57779 0.284295 0
6.46463 0.289358 0
6.34949 0.294528 0
6.2323 0.299802 0
6.11304 0.305177 0
5.99166 0.310646 0
5.86811 0.316204 0
5.74236 0.321845 0
5.61437 0.327558 0
5.48409 0.333333 0
5.3515 0.339164 0
5.21657 0.345046 0
5.07926 0.35097 0
4.93955 0.356923 0
4.79741 0.362894 0
4.65283 0.368868 0
4.50578 0.374829 0
4.35624 0.380763 0
4.20421 0.386652 0
4.04967 0.39248 0
3.89263 0.398228 0
3.73309 0.40388 0
3.57105 0.409416 0
3.40654 0.414817 0
3.23957 0.420064 0
3.07017 0.425139 0
2.89839 0.430024 0
2.72427 0.434698 0
2.54786 0.439146 0
2.36925 0.443349 0
2.18851 0.447292 0
2.00574 0.450959 0
1.82104 0.454337 0
1.63454 0.457412 0
1.44638 0.460173 0
1.25671 0.46261 0
1.0657 0.464712 0
0.873527 0.466473 0
0.680381 0.467886 0
0.486457 0.468947 0
0.292008 0.469743 0
0.0971096 0.469407 0
9.95744 0.0809266 0
10.0078 0.0471238 0
10.0024 0.0964654 0
9.99135 0.102506 0
9.97957 0.0688989 0
9.96785 0.0458712 0
9.95039 0.0428402 0
9.93121 0.037345 0
9.91984 0.0193901 0
9.91758 0.00523754 0
9.91555 0.0131298 0
9.90515 0.0406242 0
9.88767 0.0697501 0
9.87159 0.0866205 0
9.86179 0.0908548 0
9.85369 0.0889269 0
9.83798 0.0849706 0
9.80966 0.0802694 0
9.77227 0.077364 0
9.73342 0.0813766 0
9.6976 0.0969553 0
9.66368 0.124338 0
9.62733 0.158606 0
9.58439 0.192594 0
9.53274 0.220637 0
9.47276 0.240474 0
9.40642 0.252843 0
9.33589 0.259941 0
9.2628 0.264044 0
9.18807 0.266794 0
9.11222 0.269122 0
9.03548 0.271443 0
8.95792 0.2739 0
8.87956 0.276528 0
8.80039 0.279326 0
8.72039 0.282289 0
8.6395 0.285416 0
8.55771 0.288706 0
8.47495 0.29216 0
8.39119 0.295781 0
8.30638 0.299569 0
8.22048 0.303526 0
8.13342 0.307653 0
8.04517 0.311953 0
7.95567 0.316425 0
7.86488 0.321071 0
7.77275 0.325891 0
7.67922 0.330887 0
7.58425 0.336058 0
7.48778 0.341404 0
7.38977 0.346925 0
7.29017 0.352622 0
7.18893 0.358491 0
7.08599 0.364534 0
6.98131 0.370747 0
6.87484 0.377129 0
6.76653 0.383677 0
6.65634 0.390387 0
6.54422 0.397257 0
6.43012 0.404281 0
6.314 0.411456 0
6.19582 0.418774 0
6.07553 0.426231 0
5.95311 0.433816 0
5.8285 0.441523 0
5.70168 0.449341 0
5.57262 0.457259 0
5.44128 0.465268 0
5.30763 0.473357 0
5.17166 0.481511 0
5.03334 0.489717 0
4.89266 0.497957 0
4.74961 0.506215 0
4.60417 0.51447 0
4.45634 0.522705 0
4.30613 0.530901 0
4.15353 0.539038 0
3.99856 0.547094 0
3.84123 0.555047 0
3.68157 0.562877 0
3.5196 0.570559 0
3.35536 0.57807 0
3.18888 0.585386 0
3.02022 0.592483 0
2.84942 0.599336 0
2.67655 0.605919 0
2.50169 0.612208 0
2.3249 0.618178 0
2.14628 0.623805 0
1.96593 0.629064 0
1.78395 0.633931 0
1.60045 0.638385 0
1.41557 0.642404 0
1.22943 0.645969 0
1.04219 0.649061 0
0.853987 0.651665 0
0.664995 0.653767 0
0.475364 0.655347 0
0.285321 0.656501 0
0.0948867 0.656019 0
10.078 0.0586059 0
10.094 0.0181667 0
10.1001 0.0552327 0
10.0971 0.0961405 0
10.0709 0.114077 0
10.0419 0.0988204 0
10.0229 0.0690322 0
10.0065 0.049904 0
9.98414 0.0521563 0
9.95779 0.0683714 0
9.93613 0.0836508 0
9.92386 0.0874677 0
9.91621 0.0811227 0
9.90355 0.0775048 0
9.87982 0.0898294 0
9.84572 0.117691 0
9.80612 0.144887 0
9.76692 0.153399 0
9.73295 0.140059 0
9.70572 0.1195 0
9.68229 0.112074 0
9.65733 0.129213 0
9.62602 0.16798 0
9.58551 0.216126 0
9.53501 0.260927 0
9.4756 0.29504 0
9.40947 0.317286 0
9.33894 0.330268 0
9.26572 0.337562 0
9.19086 0.342045 0
9.11493 0.345451 0
9.03817 0.348615 0
8.96067 0.351857 0
8.8824 0.355274 0
8.80335 0.358889 0
8.72347 0.362703 0
8.64273 0.366721 0
8.56108 0.370945 0
8.47847 0.375378 0
8.39485 0.380024 0
8.31018 0.384885 0
8.22441 0.389963 0
8.13748 0.395261 0
8.04936 0.40078 0
7.95998 0.406522 0
7.86931 0.412489 0
7.77729 0.41868 0
7.68386 0.425097 0
7.58898 0.43174 0
7.4926 0.43861 0
7.39467 0.445706 0
7.29513 0.453028 0
7.19394 0.460574 0
7.09104 0.468343 0
6.98638 0.476332 0
6.87991 0.48454 0
6.7716 0.492963 0
6.66137 0.501596 0
6.54919 0.510435 0
6.43502 0.519475 0
6.3188 0.528709 0
6.20049 0.538129 0
6.08006 0.547727 0
5.95745 0.557493 0
5.83264 0.567417 0
5.70558 0.577486 0
5.57624 0.587688 0
5.44459 0.598009 0
5.31061 0.608434 0
5.17426 0.618945 0
5.03554 0.629526 0
4.89443 0.640156 0
4.7509 0.650814 0
4.60497 0.661479 0
4.45662 0.672127 0
4.30586 0.682733 0
4.15271 0.693273 0
3.99717 0.703718 0
3.83927 0.714042 0
3.67904 0.724214 0
3.51651 0.734206 0
3.35173 0.743985 0
3.18475 0.753522 0
3.01563 0.762782 0
2.84442 0.771735 0
2.67121 0.780346 0
2.49608 0.788582 0
2.3191 0.79641 0
2.14039 0.803796 0
1.96005 0.810708 0
1.77818 0.817113 0
1.5949 0.82298 0
1.41035 0.82828 0
1.22465 0.832983 0
1.03794 0.837066 0
0.850371 0.840505 0
0.662091 0.843282 0
0.473239 0.845367 0
0.284028 0.846883 0
0.0944557 0.846272 0
9.97489 0.0577483 0
9.97334 0.0424052 0
9.95812 0.0767204 0
9.95104 0.113968 0
9.96061 0.114796 0
9.985 0.0952486 0
10.0045 0.081347 0
9.99969 0.0762665 0
9.97732 0.066702 0
9.95346 0.050826 0
9.93588 0.0436721 0
9.92329 0.0572944 0
9.90995 0.0875424 0
9.88883 0.121267 0
9.85641 0.148017 0
9.81649 0.162746 0
9.77794 0.16361 0
9.74891 0.152366 0
9.73197 0.137045 0
9.72232 0.130464 0
9.71052 0.143365 0
9.68816 0.178063 0
9.65189 0.227818 0
9.603 0.281388 0
9.5447 0.328754 0
9.48012 0.364592 0
9.41159 0.388493 0
9.34054 0.403073 0
9.2677 0.411758 0
9.19346 0.417369 0
9.11809 0.421695 0
9.04178 0.42566 0
8.96461 0.429662 0
8.88663 0.433845 0
8.80783 0.438256 0
8.72819 0.442909 0
8.64768 0.44781 0
8.56627 0.452965 0
8.4839 0.458378 0
8.40052 0.464052 0
8.3161 0.469989 0
8.23058 0.476193 0
8.1439 0.482667 0
8.05603 0.489411 0
7.96692 0.496428 0
7.8765 0.50372 0
7.78473 0.511287 0
7.69157 0.519132 0
7.59695 0.527254 0
7.50083 0.535653 0
7.40316 0.54433 0
7.30388 0.553284 0
7.20294 0.562514 0
7.10029 0.572017 0
6.99588 0.581792 0
6.88966 0.591835 0
6.78158 0.602142 0
6.67159 0.612709 0
6.55964 0.62353 0
6.44569 0.634598 0
6.32967 0.645905 0
6.21156 0.657443 0
6.09131 0.6692 0
5.96887 0.681167 0
5.8442 0.693329 0
5.71727 0.705672 0
5.58804 0.718182 0
5.45649 0.73084 0
5.32257 0.743628 0
5.18626 0.756526 0
5.04755 0.769512 0
4.90641 0.782562 0
4.76284 0.795652 0
4.61682 0.808753 0
4.46835 0.821839 0
4.31743 0.834877 0
4.16408 0.847837 0
4.00831 0.860684 0
3.85014 0.873384 0
3.6896 0.8859 0
3.52673 0.898195 0
3.36157 0.91023 0
3.19417 0.921966 0
3.02459 0.933362 0
2.85291 0.944377 0
2.6792 0.95497 0
2.50354 0.9651 0
2.32602 0.974725 0
2.14675 0.983804 0
1.96584 0.992298 0
1.7834 1.00017 0
1.59955 1.00737 0
1.41443 1.01388 0
1.22816 1.01965 0
1.04089 1.02466 0
0.852773 1.02889 0
0.66395 1.0323 0
0.474564 1.03486 0
0.284823 1.03672 0
0.0947217 1.03598 0
10.0506 0.0146578 0
10.0877 0.0623504 0
10.0576 0.0923587 0
10.0311 0.109766 0
10.0139 0.0814814 0
10.0061 0.050498 0
10.0014 0.052336 0
9.99737 0.0778474 0
9.98936 0.101455 0
9.96861 0.113579 0
9.93097 0.117577 0
9.88562 0.117253 0
9.8497 0.118461 0
9.83327 0.131591 0
9.83092 0.161524 0
9.82796 0.196198 0
9.8132 0.213187 0
9.7867 0.200133 0
9.7571 0.167723 0
9.7323 0.142672 0
9.71254 0.148211 0
9.6912 0.189673 0
9.66068 0.2549 0
9.61695 0.325024 0
9.5605 0.385211 0
9.49466 0.429123 0
9.42333 0.457534 0
9.34943 0.474635 0
9.27444 0.484936 0
9.19889 0.491791 0
9.12288 0.497184 0
9.04636 0.50211 0
8.96923 0.507004 0
8.89141 0.512045 0
8.81283 0.517308 0
8.73345 0.52283 0
8.65322 0.52863 0
8.57209 0.534723 0
8.49 0.541116 0
8.40692 0.547816 0
8.32279 0.554828 0
8.23756 0.562156 0
8.15119 0.569801 0
8.06362 0.577768 0
7.9748 0.586058 0
7.88469 0.594673 0
7.79323 0.603615 0
7.70037 0.612886 0
7.60607 0.622485 0
7.51025 0.632413 0
7.41289 0.642671 0
7.31392 0.653258 0
7.21329 0.664172 0
7.11094 0.675411 0
7.00684 0.686973 0
6.90092 0.698854 0
6.79314 0.71105 0
6.68344 0.723556 0
6.57177 0.736364 0
6.45809 0.749467 0
6.34235 0.762856 0
6.2245 0.776521 0
6.10449 0.790449 0
5.98228 0.804628 0
5.85784 0.819042 0
5.73111 0.833675 0
5.60207 0.848509 0
5.47068 0.863523 0
5.33691 0.878695 0
