vx vy vz
9.98925 0.0213609 0
9.96574 0.0363206 0
9.93399 0.0434305 0
9.89313 0.0486314 0
9.84551 0.0534834 0
9.79273 0.0581563 0
9.735 0.0626144 0
9.67216 0.0668919 0
9.60418 0.0710463 0
9.53114 0.0751138 0
9.45305 0.0791143 0
9.36986 0.0830657 0
9.28147 0.0869885 0
9.18774 0.0909042 0
9.08852 0.0948346 0
8.98362 0.0988025 0
8.87281 0.102832 0
8.7558 0.10695 0
8.6323 0.111187 0
8.50193 0.115575 0
8.36427 0.12015 0
8.21883 0.124953 0
8.06507 0.130028 0
7.90233 0.135422 0
7.7299 0.141187 0
7.54696 0.147378 0
7.35259 0.154048 0
7.14573 0.16125 0
6.92527 0.169025 0
6.68995 0.177398 0
6.43845 0.186362 0
6.16942 0.195865 0
5.8815 0.205785 0
5.57347 0.215901 0
5.24433 0.225859 0
4.89347 0.23514 0
4.52089 0.243043 0
4.12741 0.248668 0
3.71494 0.250942 0
3.28674 0.248688 0
2.84752 0.240748 0
2.40362 0.226183 0
1.96286 0.204518 0
1.53426 0.176021 0
1.12755 0.14194 0
0.752364 0.104641 0
0.417293 0.067524 0
0.128475 0.0349726 0
-0.111346 0.0111457 0
-0.305955 -0.000290524 0
-0.466403 0.00200774 0
-0.600942 0.0126419 0
-0.715546 0.0221527 0
-0.814037 0.0252623 0
-0.899003 0.0226761 0
-0.972165 0.0180171 0
-1.0344 0.0147609 0
-1.08792 0.0155491 0
-1.13783 0.0218535 0
-1.19207 0.030937 0
-1.25557 0.0353641 0
-1.32424 0.0280582 0
-1.38361 0.00765944 0
-1.41294 -0.0223306 0
-1.3933 -0.0589471 0
-1.3244 -0.0997137 0
-1.19021 -0.147939 0
-0.976929 -0.203514 0
-0.679452 -0.262413 0
-0.30737 -0.316246 0
0.115517 -0.351111 0
0.551899 -0.350349 0
0.947905 -0.298765 0
1.2312 -0.202866 0
1.36262 -0.0562188 0
1.23659 0.071204 0
0.929191 0.111977 0
0.538978 0.107374 0
0.0805226 0.176344 0
-0.608515 0.362319 0
-1.49301 0.515399 0
-2.43876 0.574555 0
-3.34149 0.546035 0
-4.12876 0.459543 0
-4.75924 0.343044 0
-5.21808 0.217827 0
-5.50392 0.0977344 0
-5.61913 -0.00943169 0
-5.57028 -0.101999 0
-5.40307 -0.182446 0
-5.1074 -0.264852 0
-4.67196 -0.353702 0
-4.08007 -0.449524 0
-3.3232 -0.546793 0
-2.42056 -0.628128 0
-1.42962 -0.656798 0
-0.440608 -0.585273 0
0.325987 -0.410593 0
0.713923 0.0188636 0
0.482279 0.269337 0
10.0047 0.00755021 0
10.0197 0.018753 0
10.0359 0.0265757 0
10.0507 0.0332484 0
10.0642 0.0397737 0
10.0769 0.0461581 0
10.0888 0.0523251 0
10.0993 0.0583696 0
10.1084 0.0644267 0
10.1157 0.0705815 0
10.1213 0.0768814 0
10.125 0.0833674 0
10.1266 0.0900846 0
10.1258 0.097079 0
10.1226 0.104397 0
10.1167 0.112087 0
10.1079 0.120202 0
10.096 0.1288 0
10.0807 0.137947 0
10.0617 0.147718 0
10.0387 0.158198 0
10.0114 0.169485 0
9.97929 0.181692 0
9.94192 0.194946 0
9.89872 0.209392 0
9.84903 0.225195 0
9.79207 0.242537 0
9.72689 0.261619 0
9.6524 0.282655 0
9.56728 0.305862 0
9.46995 0.331451 0
9.35854 0.359604 0
9.23085 0.390443 0
9.08431 0.423984 0
8.91596 0.460088 0
8.72247 0.498391 0
8.50021 0.538231 0
8.24537 0.578575 0
7.95416 0.617961 0
7.62312 0.654468 0
7.24949 0.685751 0
6.83171 0.709146 0
6.36986 0.721883 0
5.8661 0.721378 0
5.32506 0.705611 0
4.75401 0.673521 0
4.16292 0.625372 0
3.56441 0.563049 0
2.9731 0.490078 0
2.40589 0.412246 0
1.87979 0.336764 0
1.40862 0.270551 0
0.999728 0.218287 0
0.651796 0.180898 0
0.356924 0.155323 0
0.105069 0.136448 0
-0.111546 0.119602 0
-0.299651 0.10519 0
-0.464901 0.0987779 0
-0.61133 0.101693 0
-0.740247 0.106128 0
-0.849883 0.0992851 0
-0.937315 0.071864 0
-1.00374 0.0247013 0
-1.0547 -0.0400985 0
-1.06825 -0.12298 0
-1.02979 -0.226928 0
-0.927982 -0.347631 0
-0.758175 -0.472674 0
-0.52707 -0.581193 0
-0.253937 -0.644219 0
0.0319865 -0.629067 0
0.284177 -0.507382 0
0.446925 -0.269594 0
0.421435 0.0522768 0
0.272371 0.327256 0
-0.20448 0.545637 0
-0.982899 0.809304 0
-1.94834 1.1038 0
-2.96886 1.32586 0
-3.89869 1.3911 0
